,pert_id,gene_id
12793,BRDN0001497573,10869
12794,BRDN0001498454,10869
12795,BRDN0001499016,10869
12796,BRDN0003828231,10869
12797,TRCN0000007609,10868
12798,TRCN0000007610,10868
12799,TRCN0000007612,10868
12800,CGS001-10868,10868
12801,BRDN0003828406,27005
12802,BRDN0003491888,27005
12803,BRDN0003491985,27005
12804,BRDN0003828226,27005
12805,BRDN0003828103,57602
12806,BRDN0003483495,57602
12807,BRDN0003828104,57602
12808,BRDN0003485177,57602
12809,BRDN0003827985,64854
12810,BRDN0003827984,64854
12811,BRDN0003486787,64854
12812,BRDN0003486153,64854
12813,BRDN0001501137,9094
12814,BRDN0001519690,9094
12815,TRCN0000034925,18
12816,TRCN0000034926,18
12817,TRCN0000034927,18
12818,CGS001-18,18
12819,BRDN0001482718,18
12820,BRDN0001487810,18
12821,BRDN0001056722,171023
12822,BRDN0001057813,171023
12823,BRDN0001056967,171023
12824,BRDN0001057404,171023
12825,BRDN0003228071,171023
12826,BRDN0003228064,171023
12827,BRDN0001146561,660
12828,BRDN0001146364,660
12829,BRDN0001066416,23246
12830,BRDN0001066327,23246
12831,BRDN0001491222,3579
12832,BRDN0001485108,3579
12833,BRDN0001485809,2833
12834,BRDN0001487947,2833
12835,BRDN0001054106,10663
12836,BRDN0001054284,10663
12837,BRDN0001495796,966
12838,BRDN0001494317,966
12839,BRDN0001497546,966
12840,BRDN0001495969,966
12841,BRDN0001501482,84301
12842,BRDN0001502453,84301
12843,TRCN0000056439,84288
12844,TRCN0000056440,84288
12845,TRCN0000056441,84288
12846,TRCN0000056442,84288
12847,CGS001-84288,84288
12848,BRDN0001518853,2215
12849,BRDN0001503887,2215
12850,TRCN0000022014,23047
12851,TRCN0000022015,23047
12852,TRCN0000022017,23047
12853,CGS001-23047,23047
12854,BRDN0001583759,5450
12855,BRDN0001587019,5450
12856,BRDN0001583302,55843
12857,BRDN0001583129,55843
12858,BRDN0001501696,83478
12859,BRDN0001500237,83478
12860,BRDN0001581425,9938
12861,BRDN0001581701,9938
12862,BRDN0001483531,6283
12863,BRDN0001485621,6283
12864,BRDN0001056810,56950
12865,BRDN0001057207,56950
12866,TRCN0000123290,64754
12867,TRCN0000123292,64754
12868,TRCN0000289526,64754
12869,CGS001-64754,64754
12870,BRDN0001056777,64754
12871,BRDN0001057531,64754
12872,TRCN0000146760,51460
12873,TRCN0000147760,51460
12874,TRCN0000148746,51460
12875,CGS001-51460,51460
12876,BRDN0001500455,51460
12877,BRDN0001500498,51460
12878,TRCN0000165819,55176
12879,TRCN0000166254,55176
12880,TRCN0000343139,55176
12881,CGS001-55176,55176
12882,BRDN0001052554,7110
12883,BRDN0001052337,7110
12884,BRDN0001498568,7185
12885,BRDN0001499035,7185
12886,BRDN0001562886,7186
12887,BRDN0001563254,7186
12888,BRDN0001496179,7187
12889,BRDN0001496215,7187
12890,BRDN0001499376,9618
12891,BRDN0001499131,9618
12892,BRDN0001500446,7189
12893,BRDN0001519358,7189
12894,BRDN0001146101,23043
12895,BRDN0001483209,23043
12896,BRDN0001484661,23043
12897,BRDN0001149026,23043
12898,BRDN0001146045,23043
12899,BRDN0001149184,23043
12900,BRDN0001519417,9816
12901,BRDN0001499891,9816
12902,BRDN0001499921,55737
12903,BRDN0001519635,55737
12904,BRDN0001501356,677
12905,BRDN0001519784,677
12906,BRDN0001500360,677
12907,BRDN0000585388,103
12908,BRDN0000585481,103
12909,BRDN0000585478,103
12910,BRDN0001485005,358
12911,BRDN0001480749,358
12912,BRDN0001485604,552
12913,BRDN0001480971,552
12914,BRDN0001486386,27087
12915,BRDN0001489833,27087
12916,BRDN0001484961,2683
12917,BRDN0001486734,2683
12918,BRDN0001482149,8704
12919,BRDN0001484448,8704
12920,BRDN0001479954,8704
12921,BRDN0001488171,8703
12922,BRDN0001487608,8703
12923,BRDN0001479489,8702
12924,BRDN0001479071,8702
12925,BRDN0001482540,8702
12926,BRDN0001485810,1376
12927,BRDN0001480645,1376
12928,BRDN0001489253,1376
12929,BRDN0001519636,1193
12930,BRDN0001500623,1193
12931,BRDN0001502643,9022
12932,BRDN0001502680,9022
12933,BRDN0001489864,1181
12934,BRDN0001485367,1181
12935,TRCN0000044933,1182
12936,TRCN0000044935,1182
12937,TRCN0000044936,1182
12938,CGS001-1182,1182
12939,BRDN0001486311,1186
12940,BRDN0001488163,1186
12941,BRDN0001503200,79714
12942,BRDN0001497750,79714
12943,BRDN0001581342,1295
12944,BRDN0001583703,1295
12945,BRDN0001147363,1160
12946,BRDN0001147460,1160
12947,BRDN0001482564,1327
12948,BRDN0001480486,1327
12949,BRDN0001481454,1340
12950,BRDN0001485359,1340
12951,BRDN0001486758,1346
12952,BRDN0001486828,1346
12953,BRDN0000563582,9191
12954,BRDN0000563755,9191
12955,BRDN0001496192,2034
12956,BRDN0001496896,2034
12957,TRCN0000038683,2931
12958,TRCN0000010340,2931
12959,TRCN0000038679,2931
12960,TRCN0000038680,2931
12961,TRCN0000038681,2931
12962,TRCN0000038682,2931
12963,TRCN0000039764,2931
12964,TRCN0000039765,2931
12965,TRCN0000010339,2931
12966,TRCN0000039767,2931
12967,TRCN0000195223,2931
12968,TRCN0000199165,2931
12969,TRCN0000199239,2931
12970,TRCN0000199425,2931
12971,TRCN0000199832,2931
12972,TRCN0000288708,2931
12973,CGS001-2931,2931
12974,BRDN0001148086,2931
12975,BRDN0001147712,2931
12976,BRDN0001479435,2796
12977,BRDN0001483544,2796
12978,BRDN0001066246,9518
12979,BRDN0001066152,9518
12980,BRDN0001488808,3029
12981,BRDN0001482120,3029
12982,BRDN0000734306,3949
12983,BRDN0000734602,3949
12984,BRDN0000733850,3949
12985,BRDN0001488774,1902
12986,BRDN0001483194,1902
12987,BRDN0001483237,23566
12988,BRDN0001480995,23566
12989,BRDN0001148291,4117
12990,BRDN0001146769,4117
12991,BRDN0002662441,23389
12992,BRDN0002661989,23389
12993,BRDN0002661950,23389
12994,BRDN0001149326,4354
12995,BRDN0001148092,4354
12996,BRDN0001147491,64398
12997,BRDN0001147829,64398
12998,BRDN0001148238,51678
12999,BRDN0001146073,51678
13000,BRDN0001501172,4239
13001,BRDN0001502609,4239
13002,BRDN0001481830,4133
13003,BRDN0001488733,4133
13004,BRDN0001482098,4134
13005,BRDN0001488384,4134
13006,BRDN0001519322,51594
13007,BRDN0001503328,51594
13008,BRDN0001487997,4837
13009,BRDN0001480201,4837
13010,BRDN0000579700,4790
13011,BRDN0000579718,4790
13012,BRDN0001584556,5538
13013,BRDN0001585964,5538
13014,BRDN0001583534,5538
13015,TRCN0000033685,5193
13016,TRCN0000033686,5193
13017,TRCN0000033688,5193
13018,CGS001-5193,5193
13019,TRCN0000083033,5824
13020,TRCN0000083035,5824
13021,TRCN0000083036,5824
13022,CGS001-5824,5824
13023,BRDN0001482611,29968
13024,BRDN0001481007,29968
13025,BRDN0001162395,5328
13026,BRDN0001147652,5328
13027,BRDN0001480397,80310
13028,BRDN0001481739,80310
13029,BRDN0001491175,80380
13030,BRDN0001490529,80380
13031,BRDN0001054774,7803
13032,BRDN0001054769,7803
13033,BRDN0001488846,11156
13034,BRDN0001484679,11156
13035,BRDN0001066002,26156
13036,BRDN0001066282,26156
13037,BRDN0001066192,26156
13038,BRDN0001066223,26156
13039,BRDN0001488085,6505
13040,BRDN0001487851,6505
13041,BRDN0001487735,6506
13042,BRDN0001489272,6506
13043,BRDN0001486736,6507
13044,BRDN0001487407,6507
13045,BRDN0001487955,6511
13046,BRDN0001488027,6511
13047,TRCN0000043583,6513
13048,TRCN0000043587,6513
13049,TRCN0000043585,6513
13050,CGS001-6513,6513
13051,BRDN0001481942,6513
13052,BRDN0001483930,6513
13053,BRDN0001482520,6515
13054,BRDN0001486974,6515
13055,BRDN0001585628,6518
13056,BRDN0001582486,6518
13057,BRDN0001496868,6508
13058,BRDN0001495201,6508
13059,BRDN0001488403,6523
13060,BRDN0001487351,6523
13061,BRDN0001484251,6529
13062,BRDN0001479048,6529
13063,BRDN0001480787,6530
13064,BRDN0001481959,6530
13065,BRDN0001481540,6535
13066,BRDN0001481662,6535
13067,BRDN0001489586,6541
13068,BRDN0001482549,6541
13069,BRDN0001480840,6541
13070,BRDN0001487333,6545
13071,BRDN0001484000,6545
13072,BRDN0001485516,6545
13073,BRDN0001481493,6545
13074,BRDN0001479562,6545
13075,BRDN0001479218,6545
13076,BRDN0001494831,8140
13077,BRDN0001497419,8140
13078,BRDN0001496248,8140
13079,BRDN0001584959,9056
13080,BRDN0001585116,9056
13081,BRDN0001498981,23428
13082,BRDN0001499598,23428
13083,BRDN0001480983,9900
13084,BRDN0001482673,9900
13085,BRDN0000563664,55714
13086,BRDN0000563724,55714
13087,BRDN0001162217,54963
13088,BRDN0001162519,54963
13089,BRDN0001503486,4938
13090,BRDN0001500252,4938
13091,BRDN0001585440,4939
13092,BRDN0001584056,4939
13093,BRDN0001499807,4940
13094,BRDN0001499028,4940
13095,BRDN0001485653,26275
13096,BRDN0001488396,26275
13097,BRDN0001499140,54806
13098,BRDN0001503170,54806
13099,BRDN0001582403,80114
13100,BRDN0001583539,80114
13101,BRDN0001583419,977
13102,BRDN0001581333,977
13103,BRDN0001144970,9578
13104,BRDN0001148622,9578
13105,BRDN0001148538,9578
13106,BRDN0001501340,1649
13107,BRDN0001502157,1649
13108,BRDN0001503618,1649
13109,TRCN0000038744,24140
13110,TRCN0000038746,24140
13111,TRCN0000038748,24140
13112,CGS001-24140,24140
13113,BRDN0001066447,117246
13114,BRDN0001066532,117246
13115,BRDN0001066533,117246
13116,BRDN0001066531,117246
13117,BRDN0001518866,3976
13118,BRDN0001502769,3976
13119,BRDN0000585186,375056
13120,BRDN0000585058,375056
13121,BRDN0001498473,11315
13122,BRDN0001499436,11315
13123,TRCN0000047214,81876
13124,TRCN0000047216,81876
13125,TRCN0000047217,81876
13126,CGS001-81876,81876
13127,BRDN0001585465,51715
13128,BRDN0001584904,51715
13129,BRDN0001497896,8934
13130,BRDN0001499260,8934
13131,BRDN0000585588,7879
13132,BRDN0000586149,7879
13133,BRDN0001585449,51762
13134,BRDN0001585938,51762
13135,BRDN0001496109,5966
13136,BRDN0001497345,5966
13137,BRDN0001494570,112869
13138,BRDN0001493983,112869
13139,BRDN0001496736,6322
13140,BRDN0001504156,6322
13141,BRDN0000579724,7003
13142,BRDN0000579856,7003
13143,BRDN0001500372,7004
13144,BRDN0001501689,7004
13145,BRDN0001499084,63892
13146,BRDN0001502951,63892
13147,BRDN0001501942,7078
13148,BRDN0001503338,7078
13149,BRDN0001052282,7293
13150,BRDN0001052750,7293
13151,BRDN0001503637,3604
13152,BRDN0001500138,3604
13153,BRDN0001054159,7425
13154,BRDN0001054401,7425
13155,BRDN0003491368,25864
13156,BRDN0003417831,25864
13157,BRDN0000579766,1386
13158,BRDN0000579702,1386
13159,BRDN0000733334,467
13160,BRDN0000733221,467
13161,BRDN0001482951,468
13162,BRDN0001480849,468
13163,BRDN0001479024,353
13164,BRDN0001488329,353
13165,BRDN0001481811,353
13166,BRDN0001486943,8639
13167,BRDN0001483053,8639
13168,BRDN0001481249,59272
13169,BRDN0001488243,59272
13170,BRDN0001499193,1390
13171,BRDN0001497911,1390
13172,BRDN0001482735,10203
13173,BRDN0001484686,10203
13174,BRDN0000736024,23152
13175,BRDN0000736015,23152
13176,BRDN0001481998,1374
13177,BRDN0001489920,1374
13178,BRDN0001482421,1374
13179,BRDN0001503366,79635
13180,BRDN0001499884,79635
13181,BRDN0001497332,79879
13182,BRDN0001496092,79879
13183,BRDN0001497835,57821
13184,BRDN0001498770,57821
13185,BRDN0001581302,80781
13186,BRDN0001586594,80781
13187,BRDN0001148140,1612
13188,BRDN0001146680,1612
13189,BRDN0001149451,23604
13190,BRDN0001144830,23604
13191,BRDN0001162290,1613
13192,BRDN0001147833,1613
13193,BRDN0001500725,123872
13194,BRDN0001500966,123872
13195,BRDN0001501789,1736
13196,BRDN0001500620,1736
13197,BRDN0001582160,4072
13198,BRDN0001582766,4072
13199,BRDN0001146197,2066
13200,BRDN0001149467,2066
13201,BRDN0001586789,2326
13202,BRDN0001581875,2326
13203,BRDN0001484422,8424
13204,BRDN0001484245,8424
13205,BRDN0003230444,11146
13206,BRDN0003229841,11146
13207,BRDN0003228143,11146
13208,BRDN0003228099,11146
13209,BRDN0001489644,2539
13210,BRDN0001485324,2539
13211,BRDN0001482256,2911
13212,BRDN0001482631,2911
13213,BRDN0001487401,2913
13214,BRDN0001480805,2913
13215,BRDN0001485029,2915
13216,BRDN0001482612,2915
13217,BRDN0001478991,2938
13218,BRDN0001481369,2938
13219,BRDN0001482853,2940
13220,BRDN0001486692,2940
13221,BRDN0001486454,2941
13222,BRDN0001485424,2941
13223,BRDN0001488291,373156
13224,BRDN0001488263,373156
13225,BRDN0001479814,9446
13226,BRDN0001481597,9446
13227,TRCN0000143576,27333
13228,TRCN0000144373,27333
13229,TRCN0000144554,27333
13230,CGS001-27333,27333
13231,BRDN0001500394,27333
13232,BRDN0001502049,27333
13233,BRDN0001586911,2766
13234,BRDN0001585788,2766
13235,BRDN0001147920,3706
13236,BRDN0001146498,3706
13237,BRDN0001144973,3707
13238,BRDN0001147872,3707
13239,BRDN0001149433,80271
13240,BRDN0001148039,80271
13241,BRDN0001582907,3384
13242,BRDN0001584473,3384
13243,BRDN0001583522,7087
13244,BRDN0001581835,7087
13245,BRDN0001494601,3557
13246,BRDN0001494288,3557
13247,BRDN0001495002,83737
13248,BRDN0001495128,83737
13249,BRDN0001585140,131578
13250,BRDN0001584328,131578
13251,BRDN0001494997,2615
13252,BRDN0001504416,2615
13253,TRCN0000072660,55631
13254,TRCN0000072661,55631
13255,TRCN0000072662,55631
13256,CGS001-55631,55631
13257,BRDN0001583421,7805
13258,BRDN0001582288,7805
13259,BRDN0001145169,4486
13260,BRDN0001487060,4486
13261,BRDN0001490228,56922
13262,BRDN0001480385,56922
13263,BRDN0001485758,64087
13264,BRDN0001489018,64087
13265,BRDN0001487491,4507
13266,BRDN0001480419,4507
13267,BRDN0001484489,4130
13268,BRDN0001482036,4130
13269,BRDN0001481895,4607
13270,BRDN0001478867,4607
13271,BRDN0001519412,221692
13272,BRDN0001502395,221692
13273,BRDN0001504457,9749
13274,BRDN0001496607,9749
13275,BRDN0001487183,5334
13276,BRDN0001485326,5334
13277,BRDN0001584958,5284
13278,BRDN0001582715,5284
13279,BRDN0001498450,80055
13280,BRDN0001498480,80055
13281,BRDN0001486137,5034
13282,BRDN0001482287,5034
13283,BRDN0001487760,55163
13284,BRDN0001488310,55163
13285,BRDN0001485319,51187
13286,BRDN0001488601,51187
13287,BRDN0001485665,6470
13288,BRDN0001485121,6470
13289,BRDN0001488120,6472
13290,BRDN0001482720,6472
13291,BRDN0002661713,6472
13292,BRDN0001494269,6556
13293,BRDN0001494434,6556
13294,BRDN0001066013,6558
13295,BRDN0001066012,6558
13296,BRDN0001066103,6558
13297,BRDN0001066038,6558
13298,BRDN0001489013,6560
13299,BRDN0001481991,6560
13300,BRDN0001480428,57468
13301,BRDN0001482162,57468
13302,BRDN0001501120,9990
13303,BRDN0001503889,9990
13304,BRDN0001503273,56996
13305,BRDN0001500659,56996
13306,BRDN0001480704,6564
13307,BRDN0001480266,6564
13308,BRDN0001502394,6566
13309,BRDN0001501839,6566
13310,BRDN0001502557,6566
13311,BRDN0001582102,9122
13312,BRDN0001581939,9122
13313,TRCN0000038395,9120
13314,TRCN0000038397,9120
13315,TRCN0000038398,9120
13316,CGS001-9120,9120
13317,BRDN0001485819,6573
13318,BRDN0001481972,6573
13319,BRDN0001483793,10560
13320,BRDN0001486590,10560
13321,BRDN0001502314,6581
13322,BRDN0001503592,6581
13323,BRDN0001496357,6583
13324,BRDN0001496373,6583
13325,BRDN0001494676,6584
13326,BRDN0001496557,6584
13327,BRDN0001487909,9962
13328,BRDN0001487825,9962
13329,BRDN0001489298,292
13330,BRDN0001480492,292
13331,BRDN0001489931,293
13332,BRDN0001485222,293
13333,BRDN0001498310,65010
13334,BRDN0001499054,65010
13335,BRDN0001496033,11001
13336,BRDN0001504576,11001
13337,TRCN0000008699,206358
13338,TRCN0000008700,206358
13339,TRCN0000008701,206358
13340,CGS001-206358,206358
13341,BRDN0001498984,81539
13342,BRDN0001499265,81539
13343,BRDN0001496376,145389
13344,BRDN0001497497,145389
13345,BRDN0001518808,64116
13346,BRDN0001501468,64116
13347,BRDN0001495045,29015
13348,BRDN0001495685,29015
13349,BRDN0001486544,23446
13350,BRDN0001480785,23446
13351,BRDN0001489443,55244
13352,BRDN0001482215,55244
13353,BRDN0001494902,55974
13354,BRDN0001494630,55974
13355,BRDN0001480096,79581
13356,BRDN0001484240,79581
13357,BRDN0001481678,6538
13358,BRDN0001489402,6538
13359,BRDN0001482826,6539
13360,BRDN0001481014,6539
13361,BRDN0001484236,6540
13362,BRDN0001480873,6540
13363,BRDN0001483086,23657
13364,BRDN0001480510,23657
13365,BRDN0001486523,6546
13366,BRDN0001481215,6546
13367,BRDN0001482758,6548
13368,BRDN0001487191,6548
13369,BRDN0001586808,6299
13370,BRDN0001583511,6299
13371,BRDN0001499907,6711
13372,BRDN0001501388,6711
13373,BRDN0001501275,124044
13374,BRDN0001519507,124044
13375,BRDN0001480208,6609
13376,BRDN0001489367,6609
13377,BRDN0001498387,7980
13378,BRDN0001497939,7980
13379,BRDN0001066173,7040
13380,BRDN0001563110,7040
13381,BRDN0001496336,7042
13382,BRDN0001496190,7042
13383,BRDN0001499171,64499
13384,BRDN0001149022,5756
13385,BRDN0001145805,5756
13386,BRDN0001585235,8459
13387,BRDN0001586175,8459
13388,BRDN0001496579,7345
13389,BRDN0001494647,7345
13390,BRDN0001485172,7334
13391,BRDN0001483875,7334
13392,BRDN0001483419,7334
13393,BRDN0001485043,7412
13394,BRDN0001480489,7412
13395,BRDN0000583713,7417
13396,BRDN0001495382,79413
13397,BRDN0001496099,79413
13398,TRCN0000022089,9326
13399,TRCN0000022091,9326
13400,TRCN0000022092,9326
13401,CGS001-9326,9326
13402,BRDN0003578050,9203
13403,BRDN0003790392,9203
13404,BRDN0003578361,9203
13405,BRDN0002662159,29929
13406,BRDN0002662444,29929
13407,BRDN0002661183,29929
13408,BRDN0001148847,613
13409,BRDN0001148322,613
13410,BRDN0001144903,613
13411,BRDN0001499138,23601
13412,BRDN0001499041,23601
13413,BRDN0001504132,64581
13414,BRDN0001497440,64581
13415,BRDN0001480682,1604
13416,BRDN0001484202,1604
13417,BRDN0001145566,8476
13418,BRDN0001146626,8476
13419,BRDN0001162273,79012
13420,BRDN0001145768,79012
13421,BRDN0001519360,254102
13422,BRDN0001502703,254102
13423,TRCN0000117870,9158
13424,TRCN0000287069,9158
13425,TRCN0000287070,9158
13426,CGS001-9158,9158
13427,BRDN0001494558,9158
13428,BRDN0001496103,9158
13429,BRDN0001499608,80762
13430,BRDN0001502890,80762
13431,BRDN0001498628,80762
13432,BRDN0001503632,57326
13433,BRDN0001503859,57326
13434,BRDN0001499067,80223
13435,BRDN0001499484,80223
13436,BRDN0001147136,26056
13437,BRDN0001148210,26056
13438,BRDN0001585615,9363
13439,BRDN0001582768,9363
13440,BRDN0001056200,5978
13441,BRDN0000579904,5978
13442,BRDN0001480280,5970
13443,BRDN0001483924,5970
13444,BRDN0001480751,5970
13445,BRDN0001502970,54847
13446,BRDN0001503213,54847
13447,BRDN0001503699,22865
13448,BRDN0001503711,22865
13449,TRCN0000153537,22828
13450,TRCN0000155701,22828
13451,TRCN0000352984,22828
13452,CGS001-22828,22828
13453,BRDN0001054920,26277
13454,BRDN0001055038,26277
13455,BRDN0001503474,8764
13456,BRDN0001503376,8764
13457,BRDN0001494990,608
13458,BRDN0001496518,608
13459,BRDN0001480377,7132
13460,BRDN0001480854,7132
13461,BRDN0003828167,7132
13462,BRDN0001484916,7132
13463,BRDN0001501490,7133
13464,BRDN0001503884,7133
13465,BRDN0001052251,8718
13466,BRDN0001052922,8718
13467,TRCN0000005198,7405
13468,TRCN0000005200,7405
13469,TRCN0000005201,7405
13470,CGS001-7405,7405
13471,TRCN0000004900,7486
13472,TRCN0000004902,7486
13473,TRCN0000004899,7486
13474,CGS001-7486,7486
13475,BRDN0001502623,2547
13476,BRDN0001518756,2547
13477,BRDN0003228753,2547
13478,BRDN0001487888,40
13479,BRDN0001487581,40
13480,BRDN0001484540,9311
13481,BRDN0001484492,9311
13482,BRDN0000585835,262
13483,BRDN0000585568,262
13484,BRDN0001483087,10157
13485,BRDN0001483007,10157
13486,BRDN0001480678,9520
13487,BRDN0001488390,9520
13488,BRDN0001482268,683
13489,BRDN0001480768,683
13490,BRDN0001586230,684
13491,BRDN0001585676,684
13492,BRDN0001586791,11120
13493,BRDN0001586412,11120
13494,BRDN0001052467,10385
13495,BRDN0001052574,10385
13496,BRDN0001584650,11119
13497,BRDN0001583503,11119
13498,BRDN0001583093,11118
13499,BRDN0001585371,11118
13500,BRDN0001581703,10384
13501,BRDN0001582710,10384
13502,BRDN0001500062,54504
13503,BRDN0001518816,54504
13504,BRDN0001065022,56998
13505,BRDN0001065038,56998
13506,BRDN0001495157,820
13507,BRDN0001494421,820
13508,BRDN0001582557,1240
13509,BRDN0001585735,1240
13510,BRDN0001481185,1071
13511,BRDN0001479614,1071
13512,BRDN0001499943,1464
13513,BRDN0001502012,1464
13514,BRDN0001503502,10485
13515,BRDN0001501558,10485
13516,BRDN0001496149,80231
13517,BRDN0001496116,80231
13518,BRDN0001503706,27235
13519,BRDN0001503802,27235
13520,BRDN0001485972,8694
13521,BRDN0001487518,8694
13522,BRDN0001146681,54103
13523,BRDN0001146551,54103
13524,BRDN0000564098,8739
13525,BRDN0000563736,8739
13526,BRDN0001495205,6596
13527,BRDN0001496300,6596
13528,BRDN0001496473,6596
13529,BRDN0001497258,6596
13530,BRDN0001149166,9807
13531,BRDN0001146092,9807
13532,BRDN0001145651,51447
13533,BRDN0001146075,51447
13534,BRDN0001494296,10964
13535,BRDN0001495543,10964
13536,BRDN0001497568,26525
13537,BRDN0001499563,26525
13538,BRDN0001500371,4012
13539,BRDN0001502051,4012
13540,BRDN0001496019,3929
13541,BRDN0001504159,3929
13542,BRDN0001581967,54900
13543,BRDN0001582669,54900
13544,BRDN0000579822,51176
13545,BRDN0000580002,51176
13546,BRDN0001484248,4137
13547,BRDN0001481588,4137
13548,BRDN0001147498,5594
13549,BRDN0001147355,5594
13550,BRDN0003097839,5594
13551,BRDN0001149093,5594
13552,BRDN0001147876,5595
13553,BRDN0001147667,5595
13554,BRDN0001149014,5595
13555,BRDN0001148999,5597
13556,BRDN0001146542,5597
13557,BRDN0001146144,5597
13558,BRDN0001149260,5597
13559,BRDN0001148313,5598
13560,BRDN0001146003,5598
13561,BRDN0001144736,5599
13562,BRDN0001146407,5599
13563,BRDN0000579812,4779
13564,BRDN0000579750,4779
13565,BRDN0001519278,9603
13566,BRDN0001503092,9603
13567,BRDN0001145499,29959
13568,BRDN0001145376,29959
13569,BRDN0001147466,29959
13570,BRDN0001144722,29959
13571,BRDN0001480959,4946
13572,BRDN0001483981,4946
13573,BRDN0001483821,4946
13574,BRDN0001488234,4947
13575,BRDN0001482786,4947
13576,BRDN0001162577,5298
13577,BRDN0001149397,5298
13578,BRDN0001162483,5298
13579,BRDN0001145642,5298
13580,BRDN0001486328,5327
13581,BRDN0001483587,5327
13582,BRDN0001487871,5860
13583,BRDN0001480822,5860
13584,BRDN0001502575,5996
13585,BRDN0001500880,5996
13586,BRDN0001484786,5999
13587,BRDN0001479541,5999
13588,BRDN0001585488,8490
13589,BRDN0001584154,8490
13590,BRDN0001500677,6000
13591,BRDN0001503828,6000
13592,BRDN0001480359,5918
13593,BRDN0001481351,5918
13594,BRDN0001145785,55359
13595,BRDN0001146987,55359
13596,BRDN0001482321,6477
13597,BRDN0001480481,6477
13598,BRDN0001479890,6477
13599,BRDN0001487217,6477
13600,BRDN0001481949,6477
13601,BRDN0001486623,6477
13602,BRDN0001583017,60559
13603,BRDN0001583342,60559
13604,BRDN0002662832,6747
13605,BRDN0002662413,6747
13606,BRDN0002662301,6747
13607,BRDN0001482874,4809
13608,BRDN0001483234,4809
13609,BRDN0001496561,117247
13610,BRDN0001477344,117247
13611,BRDN0001501896,5002
13612,BRDN0001500410,5002
13613,BRDN0001488017,1468
13614,BRDN0001479863,1468
13615,BRDN0001479868,8604
13616,BRDN0001484902,8604
13617,BRDN0001483392,10166
13618,BRDN0001484488,10166
13619,BRDN0001501986,788
13620,BRDN0001501601,788
13621,TRCN0000044568,79751
13622,TRCN0000044571,79751
13623,TRCN0000044572,79751
13624,CGS001-79751,79751
13625,BRDN0001065178,79751
13626,BRDN0001065083,79751
13627,BRDN0001583490,51312
13628,BRDN0001586900,51312
13629,BRDN0001501034,65012
13630,BRDN0001500876,65012
13631,BRDN0001497742,55343
13632,BRDN0001502950,55343
13633,BRDN0001504122,23516
13634,BRDN0001496828,23516
13635,BRDN0001487864,1901
13636,BRDN0001479462,1901
13637,BRDN0001480034,8698
13638,BRDN0001484463,8698
13639,BRDN0001480126,53637
13640,BRDN0001488273,53637
13641,BRDN0001503059,10252
13642,BRDN0001498579,10252
13643,TRCN0000048508,8802
13644,TRCN0000048509,8802
13645,TRCN0000048510,8802
13646,CGS001-8802,8802
13647,BRDN0001480663,8802
13648,BRDN0001488493,8802
13649,BRDN0001503000,8651
13650,BRDN0001503058,8651
13651,BRDN0001497735,9021
13652,BRDN0001518623,9021
13653,BRDN0001495653,9655
13654,BRDN0001497083,9655
13655,BRDN0001498423,9652
13656,BRDN0001497901,9652
13657,BRDN0001518931,9652
13658,BRDN0003228020,9652
13659,BRDN0003228062,9652
13660,BRDN0001502464,55020
13661,BRDN0001499960,55020
13662,TRCN0000022196,7270
13663,TRCN0000022197,7270
13664,TRCN0000022198,7270
13665,CGS001-7270,7270
13666,BRDN0000585636,7323
13667,BRDN0000585601,7323
13668,BRDN0001502570,7332
13669,BRDN0001502744,7332
13670,BRDN0001503461,7332
13671,TRCN0000239297,23211
13672,TRCN0000239298,23211
13673,TRCN0000239299,23211
13674,CGS001-23211,23211
13675,BRDN0001483447,3242
13676,BRDN0001487386,3242
13677,BRDN0001484858,3242
13678,BRDN0001483499,3242
13679,BRDN0001480404,3242
13680,BRDN0001480156,3242
13681,BRDN0001582685,25890
13682,BRDN0001585469,25890
13683,BRDN0001480672,523
13684,BRDN0001481519,523
13685,TRCN0000038580,9296
13686,TRCN0000038581,9296
13687,TRCN0000038583,9296
13688,CGS001-9296,9296
13689,BRDN0001497267,9034
13690,BRDN0001494349,9034
13691,BRDN0001497087,10462
13692,BRDN0001496291,10462
13693,BRDN0001052576,6320
13694,BRDN0001052292,6320
13695,BRDN0000585662,1051
13696,BRDN0000585466,1051
13697,BRDN0001498694,2000
13698,BRDN0001498260,2000
13699,BRDN0001147807,2242
13700,BRDN0001147481,2242
13701,BRDN0001496278,23017
13702,BRDN0001494320,23017
13703,BRDN0001144871,156
13704,BRDN0001147919,156
13705,BRDN0001145704,157
13706,BRDN0001487158,157
13707,BRDN0001146308,2868
13708,BRDN0001145617,2868
13709,BRDN0001149298,2869
13710,BRDN0001148840,2869
13711,BRDN0001146204,2870
13712,BRDN0001145803,2870
13713,BRDN0001582440,3987
13714,BRDN0001584991,3987
13715,BRDN0001144964,10461
13716,BRDN0001146205,10461
13717,BRDN0001502921,10403
13718,BRDN0001497856,10403
13719,BRDN0001503687,397
13720,BRDN0001500505,397
13721,TRCN0000047753,9886
13722,TRCN0000047754,9886
13723,TRCN0000047756,9886
13724,CGS001-9886,9886
13725,BRDN0001499271,22836
13726,BRDN0001497791,22836
13727,TRCN0000007530,6502
13728,TRCN0000007532,6502
13729,TRCN0000007534,6502
13730,CGS001-6502,6502
