gene,relationship,MF
4760,GpMF,GO:0070888
379,GpMF,GO:0005525
64098,GpMF,GO:0003779
10260,GpMF,GO:0005088
7128,GpMF,GO:0016874
2354,GpMF,GO:0000977
23413,GpMF,GO:0000287
6514,GpMF,GO:0005158
22856,GpMF,GO:0050510
63917,GpMF,GO:0016757
6737,GpMF,GO:0004842
8470,GpMF,GO:0008092
6015,GpMF,GO:0055103
1490,GpMF,GO:0005539
8534,GpMF,GO:0016782
340273,GpMF,GO:0015399
25973,GpMF,GO:0004827
29895,GpMF,GO:0005509
6450,GpMF,GO:0017124
11212,GpMF,GO:0030170
653519,GpMF,GO:0022891
4773,GpMF,GO:0044212
2051,GpMF,GO:0004672
219438,GpMF,GO:0005549
89792,GpMF,GO:1901681
1852,GpMF,GO:0004725
2253,GpMF,GO:0042056
9024,GpMF,GO:0030234
5276,GpMF,GO:0004857
5308,GpMF,GO:0001078
5798,GpMF,GO:0030507
7015,GpMF,GO:0016779
4913,GpMF,GO:0003906
5331,GpMF,GO:0042578
339,GpMF,GO:0016810
55879,GpMF,GO:0022834
5627,GpMF,GO:0030234
208,GpMF,GO:0016773
409,GpMF,GO:0019900
118424,GpMF,GO:0019787
5511,GpMF,GO:0004864
7140,GpMF,GO:0016462
6223,GpMF,GO:0019900
29947,GpMF,GO:0030234
2033,GpMF,GO:0036002
6319,GpMF,GO:0016717
81796,GpMF,GO:0015075
10458,GpMF,GO:0008092
5890,GpMF,GO:0004518
60468,GpMF,GO:0003705
57030,GpMF,GO:0005231
4952,GpMF,GO:0034595
84941,GpMF,GO:0030674
4214,GpMF,GO:0004674
6423,GpMF,GO:0030234
8993,GpMF,GO:0016019
4929,GpMF,GO:0042974
55529,GpMF,GO:0042578
4093,GpMF,GO:0005057
7057,GpMF,GO:0005509
8315,GpMF,GO:0032182
3593,GpMF,GO:0045519
375,GpMF,GO:0016462
84986,GpMF,GO:0060589
3299,GpMF,GO:0003712
9937,GpMF,GO:0004529
80237,GpMF,GO:0000975
64901,GpMF,GO:0032561
8642,GpMF,GO:0005509
347240,GpMF,GO:0016817
140679,GpMF,GO:0015185
196483,GpMF,GO:0008168
3001,GpMF,GO:0017171
6528,GpMF,GO:0015075
2597,GpMF,GO:0050661
60526,GpMF,GO:0016788
5862,GpMF,GO:0016818
514,GpMF,GO:0042626
55644,GpMF,GO:0061711
2067,GpMF,GO:0001099
311,GpMF,GO:0032403
2898,GpMF,GO:0022891
419,GpMF,GO:0016763
6547,GpMF,GO:0005516
2959,GpMF,GO:0001047
10664,GpMF,GO:0003682
63876,GpMF,GO:1990837
84661,GpMF,GO:0016279
5793,GpMF,GO:0016788
5080,GpMF,GO:0000981
11062,GpMF,GO:0016491
55207,GpMF,GO:0008092
10541,GpMF,GO:0070063
260293,GpMF,GO:0070330
1015,GpMF,GO:0035673
64714,GpMF,GO:0016860
10165,GpMF,GO:0015556
29098,GpMF,GO:0005085
6913,GpMF,GO:0000981
8974,GpMF,GO:0019798
27229,GpMF,GO:0015631
7079,GpMF,GO:0004866
823,GpMF,GO:0005509
58189,GpMF,GO:0030414
170506,GpMF,GO:0051880
8972,GpMF,GO:0030246
128637,GpMF,GO:0060589
5889,GpMF,GO:0004520
219870,GpMF,GO:0004930
92797,GpMF,GO:0004386
80279,GpMF,GO:0008134
2237,GpMF,GO:0016895
9312,GpMF,GO:0022803
3315,GpMF,GO:0004857
9882,GpMF,GO:0030695
144717,GpMF,GO:0042803
10201,GpMF,GO:0004550
1645,GpMF,GO:0016614
5868,GpMF,GO:0017111
56122,GpMF,GO:0005509
406,GpMF,GO:0000982
5151,GpMF,GO:0004114
402135,GpMF,GO:0004930
7140,GpMF,GO:0030899
3208,GpMF,GO:0005509
80727,GpMF,GO:0005229
23085,GpMF,GO:0017137
4043,GpMF,GO:0030547
81539,GpMF,GO:0005283
5756,GpMF,GO:0005546
22999,GpMF,GO:0044325
6327,GpMF,GO:0008324
23633,GpMF,GO:0008565
93166,GpMF,GO:0018024
4297,GpMF,GO:1990837
64922,GpMF,GO:0004857
126375,GpMF,GO:0044212
84320,GpMF,GO:1901681
83998,GpMF,GO:0005539
2735,GpMF,GO:0000976
629,GpMF,GO:0004175
51126,GpMF,GO:0008080
84274,GpMF,GO:0008757
2280,GpMF,GO:0016859
7388,GpMF,GO:0016491
6690,GpMF,GO:0061134
57127,GpMF,GO:0022890
6542,GpMF,GO:0022857
994,GpMF,GO:0016788
9411,GpMF,GO:0005096
23133,GpMF,GO:0035064
55964,GpMF,GO:0019001
10279,GpMF,GO:0070011
5971,GpMF,GO:0000976
128239,GpMF,GO:0008047
7037,GpMF,GO:0038024
59342,GpMF,GO:0008233
7280,GpMF,GO:0032561
146802,GpMF,GO:0022804
9055,GpMF,GO:0019901
115201,GpMF,GO:0004175
121536,GpMF,GO:0003714
4324,GpMF,GO:0005509
4337,GpMF,GO:0051536
644378,GpMF,GO:0008194
60682,GpMF,GO:0030234
83259,GpMF,GO:0005509
5792,GpMF,GO:1901681
3759,GpMF,GO:0022890
23125,GpMF,GO:0003682
3570,GpMF,GO:0019981
259232,GpMF,GO:0022890
64446,GpMF,GO:0016817
207,GpMF,GO:0071889
10721,GpMF,GO:0016818
4245,GpMF,GO:0008194
25946,GpMF,GO:0002039
1213,GpMF,GO:0019901
28,GpMF,GO:0016757
902,GpMF,GO:0004674
3172,GpMF,GO:0044212
23,GpMF,GO:0016462
57158,GpMF,GO:0005547
79947,GpMF,GO:0016765
9987,GpMF,GO:0003727
27324,GpMF,GO:0044212
23767,GpMF,GO:0070851
6683,GpMF,GO:0042623
7454,GpMF,GO:0043274
10021,GpMF,GO:0046873
8732,GpMF,GO:0005525
540,GpMF,GO:0016887
7137,GpMF,GO:0019904
64132,GpMF,GO:0008375
10480,GpMF,GO:0031369
245973,GpMF,GO:0017111
84651,GpMF,GO:0004867
3354,GpMF,GO:0070405
4625,GpMF,GO:0030898
85476,GpMF,GO:0016817
80760,GpMF,GO:0061134
8703,GpMF,GO:0003945
11035,GpMF,GO:0004674
200959,GpMF,GO:0022836
84078,GpMF,GO:0004842
10061,GpMF,GO:0016462
5335,GpMF,GO:0005126
9440,GpMF,GO:0004842
2553,GpMF,GO:0001067
340665,GpMF,GO:0005501
3795,GpMF,GO:0016301
148198,GpMF,GO:0000987
60487,GpMF,GO:0016741
2172,GpMF,GO:0005496
6714,GpMF,GO:0050839
9098,GpMF,GO:0101005
57835,GpMF,GO:0008510
10901,GpMF,GO:0004090
137886,GpMF,GO:0019208
91464,GpMF,GO:0000981
116443,GpMF,GO:0005261
478,GpMF,GO:0042626
116285,GpMF,GO:0016405
7077,GpMF,GO:0050839
54680,GpMF,GO:0008134
9704,GpMF,GO:0004004
8527,GpMF,GO:0016772
6536,GpMF,GO:0046873
23539,GpMF,GO:0005342
131540,GpMF,GO:0016746
11223,GpMF,GO:0004175
64714,GpMF,GO:0003756
3784,GpMF,GO:0034237
1874,GpMF,GO:0000978
4208,GpMF,GO:0008134
11056,GpMF,GO:0003724
30819,GpMF,GO:0005244
6494,GpMF,GO:0005096
54504,GpMF,GO:0008236
11164,GpMF,GO:0030515
857,GpMF,GO:0017016
9567,GpMF,GO:0016817
121129,GpMF,GO:0004930
78986,GpMF,GO:0001085
6470,GpMF,GO:0016832
4607,GpMF,GO:0060590
57591,GpMF,GO:0008092
2886,GpMF,GO:0035091
7157,GpMF,GO:0019903
5928,GpMF,GO:0003690
8440,GpMF,GO:0097110
533,GpMF,GO:0015399
3743,GpMF,GO:0022857
54555,GpMF,GO:0070035
23558,GpMF,GO:0001191
10537,GpMF,GO:0070628
2902,GpMF,GO:0043177
55739,GpMF,GO:0016836
1719,GpMF,GO:0070402
339221,GpMF,GO:0016298
59285,GpMF,GO:0005216
146850,GpMF,GO:0035014
3667,GpMF,GO:0030971
6556,GpMF,GO:0022890
23352,GpMF,GO:0004842
93517,GpMF,GO:0003854
83886,GpMF,GO:0070011
11066,GpMF,GO:0017069
56918,GpMF,GO:1901682
5036,GpMF,GO:0044389
54822,GpMF,GO:0046873
328,GpMF,GO:0016829
27071,GpMF,GO:0043325
4296,GpMF,GO:0019901
55454,GpMF,GO:0016758
57337,GpMF,GO:0008234
9156,GpMF,GO:0016788
79733,GpMF,GO:0000975
5471,GpMF,GO:0051539
168400,GpMF,GO:0070035
8464,GpMF,GO:0008080
4436,GpMF,GO:0019901
4779,GpMF,GO:0001067
8557,GpMF,GO:0060090
6872,GpMF,GO:0016407
2625,GpMF,GO:0008134
3801,GpMF,GO:0003777
6324,GpMF,GO:0022843
4617,GpMF,GO:0001228
2997,GpMF,GO:0016772
388,GpMF,GO:0019001
23607,GpMF,GO:0017124
5879,GpMF,GO:0031267
9293,GpMF,GO:0099528
610,GpMF,GO:0022890
54434,GpMF,GO:0008138
84735,GpMF,GO:0070011
30819,GpMF,GO:0015075
26471,GpMF,GO:0003682
774,GpMF,GO:0015075
147657,GpMF,GO:0001012
10856,GpMF,GO:0043141
25769,GpMF,GO:0015491
2937,GpMF,GO:0016594
3632,GpMF,GO:0052745
51332,GpMF,GO:0045502
83479,GpMF,GO:0016818
5947,GpMF,GO:0019842
6500,GpMF,GO:0004842
148867,GpMF,GO:0072509
478,GpMF,GO:0001948
6655,GpMF,GO:0005088
7263,GpMF,GO:0016782
4983,GpMF,GO:0008289
10094,GpMF,GO:0032403
10552,GpMF,GO:0032403
9426,GpMF,GO:0061733
6925,GpMF,GO:0000989
5147,GpMF,GO:0016788
6581,GpMF,GO:0022890
10454,GpMF,GO:0004722
10014,GpMF,GO:0000988
10089,GpMF,GO:0008324
2735,GpMF,GO:1990837
2794,GpMF,GO:0005525
8036,GpMF,GO:0019208
9429,GpMF,GO:0016462
10059,GpMF,GO:0032561
5532,GpMF,GO:0042578
3299,GpMF,GO:0003714
23414,GpMF,GO:0008134
6263,GpMF,GO:0005509
130399,GpMF,GO:0038100
9573,GpMF,GO:0019900
10399,GpMF,GO:0016504
23394,GpMF,GO:0005507
57030,GpMF,GO:0022804
4782,GpMF,GO:0001228
2623,GpMF,GO:0000976
7189,GpMF,GO:0047485
6513,GpMF,GO:0019900
5333,GpMF,GO:0070300
54677,GpMF,GO:0016415
387990,GpMF,GO:0022857
6915,GpMF,GO:0004953
23545,GpMF,GO:0015405
4363,GpMF,GO:0016818
6506,GpMF,GO:0046943
1260,GpMF,GO:0046873
5593,GpMF,GO:0016772
85443,GpMF,GO:0016772
53615,GpMF,GO:0031492
9194,GpMF,GO:0022804
22938,GpMF,GO:0003714
80025,GpMF,GO:0004594
7919,GpMF,GO:0017111
23443,GpMF,GO:0022857
80198,GpMF,GO:0048256
83658,GpMF,GO:0016818
3145,GpMF,GO:0016835
7474,GpMF,GO:0005110
7429,GpMF,GO:0005504
498,GpMF,GO:0022891
5250,GpMF,GO:0032403
4353,GpMF,GO:1901681
989,GpMF,GO:0032561
57571,GpMF,GO:0016887
3765,GpMF,GO:0022836
2672,GpMF,GO:0044212
6670,GpMF,GO:0001067
3838,GpMF,GO:0033218
3032,GpMF,GO:0016836
3587,GpMF,GO:0019955
9112,GpMF,GO:0000975
7923,GpMF,GO:0016614
131870,GpMF,GO:0016817
2980,GpMF,GO:0030234
4086,GpMF,GO:0001067
28988,GpMF,GO:0019904
9968,GpMF,GO:0008022
680,GpMF,GO:0008188
3156,GpMF,GO:0019902
3773,GpMF,GO:0005242
3195,GpMF,GO:0000976
8514,GpMF,GO:0016491
90423,GpMF,GO:0022891
6510,GpMF,GO:0015171
117155,GpMF,GO:0022843
3576,GpMF,GO:0008009
6602,GpMF,GO:0000988
8394,GpMF,GO:0016307
389015,GpMF,GO:0008324
53349,GpMF,GO:0043325
55711,GpMF,GO:0050062
54509,GpMF,GO:0019001
63973,GpMF,GO:0000975
7109,GpMF,GO:0008324
344018,GpMF,GO:0001067
3800,GpMF,GO:0016887
169355,GpMF,GO:0051213
139562,GpMF,GO:0008233
3788,GpMF,GO:0005244
23476,GpMF,GO:0003682
51702,GpMF,GO:0016810
651,GpMF,GO:0005126
6369,GpMF,GO:0005125
164091,GpMF,GO:0008289
5395,GpMF,GO:0017111
23743,GpMF,GO:0008898
10919,GpMF,GO:0070742
93986,GpMF,GO:0001012
27005,GpMF,GO:0070011
284307,GpMF,GO:0000975
6324,GpMF,GO:0019871
10279,GpMF,GO:0008238
3488,GpMF,GO:0005520
23542,GpMF,GO:0008092
6361,GpMF,GO:0001664
2277,GpMF,GO:0043185
5347,GpMF,GO:0004674
5457,GpMF,GO:0001077
752,GpMF,GO:0031267
60529,GpMF,GO:0071837
153090,GpMF,GO:0005123
5689,GpMF,GO:0008233
3159,GpMF,GO:0001228
6542,GpMF,GO:0008324
642517,GpMF,GO:0030695
3213,GpMF,GO:0001046
22919,GpMF,GO:0008022
391107,GpMF,GO:0004984
8667,GpMF,GO:0008135
5162,GpMF,GO:0034603
4791,GpMF,GO:0000982
23016,GpMF,GO:0016896
158234,GpMF,GO:0008168
54920,GpMF,GO:0004860
23250,GpMF,GO:0042623
80119,GpMF,GO:0042623
5936,GpMF,GO:0035198
9645,GpMF,GO:0071949
5454,GpMF,GO:0001190
91807,GpMF,GO:0016301
81611,GpMF,GO:0042393
390190,GpMF,GO:0004984
11315,GpMF,GO:0016532
3978,GpMF,GO:0016874
7161,GpMF,GO:0019901
4159,GpMF,GO:0008528
55269,GpMF,GO:0001047
6512,GpMF,GO:0017153
6898,GpMF,GO:0043177
2999,GpMF,GO:0004175
51310,GpMF,GO:0008514
5062,GpMF,GO:0030234
57057,GpMF,GO:0001012
6234,GpMF,GO:0003735
1103,GpMF,GO:0016413
6101,GpMF,GO:0015631
3340,GpMF,GO:0015016
7419,GpMF,GO:0005253
5413,GpMF,GO:0016462
10987,GpMF,GO:0003743
6360,GpMF,GO:0042056
80772,GpMF,GO:0005548
645,GpMF,GO:0016491
4350,GpMF,GO:0003684
8165,GpMF,GO:0034237
50674,GpMF,GO:0000988
7076,GpMF,GO:0010576
6574,GpMF,GO:0046873
2830,GpMF,GO:0004930
487,GpMF,GO:0022857
64225,GpMF,GO:0016818
51175,GpMF,GO:0016817
9475,GpMF,GO:0004674
170712,GpMF,GO:0022857
23367,GpMF,GO:0090079
121642,GpMF,GO:0016491
1738,GpMF,GO:0033218
3295,GpMF,GO:0016829
54828,GpMF,GO:0010698
345643,GpMF,GO:0000989
5860,GpMF,GO:0050661
80196,GpMF,GO:0044389
10991,GpMF,GO:0022858
50614,GpMF,GO:0008194
4986,GpMF,GO:0004985
285590,GpMF,GO:0005543
135935,GpMF,GO:1990837
55869,GpMF,GO:0033558
442191,GpMF,GO:0004930
114134,GpMF,GO:0015075
80709,GpMF,GO:0000976
8065,GpMF,GO:0005261
92,GpMF,GO:0016773
4982,GpMF,GO:0005035
672,GpMF,GO:0051427
3756,GpMF,GO:0015075
54577,GpMF,GO:0030234
6603,GpMF,GO:0000980
3613,GpMF,GO:0016788
55788,GpMF,GO:0005158
23512,GpMF,GO:0000976
7189,GpMF,GO:0061630
5454,GpMF,GO:0001076
6695,GpMF,GO:0004866
26119,GpMF,GO:0035091
25898,GpMF,GO:0002039
26227,GpMF,GO:0051287
4124,GpMF,GO:0016798
4651,GpMF,GO:0005516
1352,GpMF,GO:0015075
4534,GpMF,GO:0005543
408,GpMF,GO:0001664
5172,GpMF,GO:0022838
57662,GpMF,GO:0008092
28984,GpMF,GO:0030295
84230,GpMF,GO:0022891
131096,GpMF,GO:0016775
4609,GpMF,GO:0070491
6569,GpMF,GO:0030165
51617,GpMF,GO:0032051
83795,GpMF,GO:0015077
883,GpMF,GO:0048037
9401,GpMF,GO:0016818
6534,GpMF,GO:0015171
1427,GpMF,GO:0005198
340351,GpMF,GO:0008235
2624,GpMF,GO:0044212
4435,GpMF,GO:0008022
9398,GpMF,GO:0016812
3071,GpMF,GO:0060589
638,GpMF,GO:0046982
84912,GpMF,GO:0022857
3157,GpMF,GO:0016746
54905,GpMF,GO:0020037
10346,GpMF,GO:0003714
55915,GpMF,GO:0032266
84679,GpMF,GO:0015081
9971,GpMF,GO:0046965
10437,GpMF,GO:0016667
29085,GpMF,GO:0044325
150290,GpMF,GO:0004725
5884,GpMF,GO:0042623
8928,GpMF,GO:0001205
27316,GpMF,GO:0001067
57332,GpMF,GO:0030234
30819,GpMF,GO:0046923
5518,GpMF,GO:0042578
5294,GpMF,GO:0035005
2259,GpMF,GO:0005539
5892,GpMF,GO:0000217
27020,GpMF,GO:0016301
91807,GpMF,GO:0004683
6010,GpMF,GO:0005501
7360,GpMF,GO:0048029
1958,GpMF,GO:0035035
221264,GpMF,GO:0016301
1811,GpMF,GO:0005253
140870,GpMF,GO:0061135
56479,GpMF,GO:0005249
4133,GpMF,GO:0005516
5826,GpMF,GO:0016818
5927,GpMF,GO:0031490
26086,GpMF,GO:0060589
23067,GpMF,GO:0008168
23678,GpMF,GO:0004672
476,GpMF,GO:0022891
79659,GpMF,GO:0016887
308,GpMF,GO:0015399
155066,GpMF,GO:0022857
9622,GpMF,GO:0008233
60,GpMF,GO:0031490
728656,GpMF,GO:0001159
9955,GpMF,GO:0008146
1874,GpMF,GO:0001012
9967,GpMF,GO:1990837
7541,GpMF,GO:0044212
7094,GpMF,GO:0019904
6303,GpMF,GO:0016410
1187,GpMF,GO:0005254
509,GpMF,GO:0019829
1392,GpMF,GO:0001664
1538,GpMF,GO:0005198
93,GpMF,GO:0004712
65977,GpMF,GO:0005545
140870,GpMF,GO:0004857
200576,GpMF,GO:0042578
2516,GpMF,GO:0003707
9314,GpMF,GO:0000981
6738,GpMF,GO:0017069
8473,GpMF,GO:0019904
10699,GpMF,GO:0004252
1072,GpMF,GO:0008092
154664,GpMF,GO:0016818
9550,GpMF,GO:0042625
283820,GpMF,GO:0030246
1739,GpMF,GO:0044325
93380,GpMF,GO:0015095
6523,GpMF,GO:0015149
4294,GpMF,GO:0004706
2329,GpMF,GO:0004499
4285,GpMF,GO:0070011
5601,GpMF,GO:0030234
10558,GpMF,GO:0016747
8424,GpMF,GO:0016706
2558,GpMF,GO:0005216
25862,GpMF,GO:0008234
55191,GpMF,GO:0016810
79589,GpMF,GO:0004842
775,GpMF,GO:0008092
115548,GpMF,GO:1902936
5965,GpMF,GO:0003678
2355,GpMF,GO:0000975
80223,GpMF,GO:0017137
23678,GpMF,GO:0017080
3275,GpMF,GO:0008168
84126,GpMF,GO:0031593
388646,GpMF,GO:0005525
1654,GpMF,GO:0004386
2286,GpMF,GO:0016859
2665,GpMF,GO:0030234
7508,GpMF,GO:0000404
6615,GpMF,GO:0003690
112401,GpMF,GO:0019787
4259,GpMF,GO:0004364
10890,GpMF,GO:0032561
5146,GpMF,GO:0047555
9146,GpMF,GO:0019904
10279,GpMF,GO:0008239
3125,GpMF,GO:0032395
30820,GpMF,GO:0022890
26469,GpMF,GO:0042578
84197,GpMF,GO:0016773
2241,GpMF,GO:0008157
7414,GpMF,GO:0001948
388228,GpMF,GO:0004674
3743,GpMF,GO:0005249
4233,GpMF,GO:0004713
56606,GpMF,GO:1901476
6301,GpMF,GO:0004812
10155,GpMF,GO:0001076
3757,GpMF,GO:0016775
23461,GpMF,GO:0016887
96764,GpMF,GO:0008173
7429,GpMF,GO:0008092
2596,GpMF,GO:0036041
6374,GpMF,GO:0005125
23492,GpMF,GO:0035064
51616,GpMF,GO:0000988
8312,GpMF,GO:0030159
8518,GpMF,GO:0030234
2760,GpMF,GO:0004553
221908,GpMF,GO:0019212
55114,GpMF,GO:0008047
1025,GpMF,GO:0000976
676,GpMF,GO:0003713
51135,GpMF,GO:0005126
4067,GpMF,GO:0008289
94,GpMF,GO:0016301
22823,GpMF,GO:0042393
7318,GpMF,GO:0016874
6549,GpMF,GO:0022804
6789,GpMF,GO:0004672
3172,GpMF,GO:0031406
27293,GpMF,GO:0042578
5470,GpMF,GO:0016788
1759,GpMF,GO:0031749
10,GpMF,GO:0004060
26140,GpMF,GO:0016874
3767,GpMF,GO:0022836
11329,GpMF,GO:0016301
5978,GpMF,GO:0000981
1179,GpMF,GO:0015075
4296,GpMF,GO:0042803
546,GpMF,GO:0003682
26538,GpMF,GO:0004930
4316,GpMF,GO:0004222
51283,GpMF,GO:0089720
117532,GpMF,GO:0022836
2339,GpMF,GO:0004660
55699,GpMF,GO:0052689
5625,GpMF,GO:0016645
9162,GpMF,GO:0004857
27113,GpMF,GO:0051117
30834,GpMF,GO:0003899
728689,GpMF,GO:0031369
57084,GpMF,GO:0022804
3067,GpMF,GO:0016830
2986,GpMF,GO:0004672
23705,GpMF,GO:0042803
3744,GpMF,GO:0005251
11019,GpMF,GO:0016783
29800,GpMF,GO:0019707
51176,GpMF,GO:0035258
63948,GpMF,GO:0042803
80198,GpMF,GO:0016894
150465,GpMF,GO:0016879
11141,GpMF,GO:0008324
10146,GpMF,GO:0016818
799,GpMF,GO:0042562
4173,GpMF,GO:0008026
22900,GpMF,GO:0061134
11131,GpMF,GO:0008233
3688,GpMF,GO:0003779
25895,GpMF,GO:0008168
51205,GpMF,GO:0052642
285242,GpMF,GO:0099589
57761,GpMF,GO:0019900
137362,GpMF,GO:0048037
145553,GpMF,GO:0016791
7343,GpMF,GO:0000976
9063,GpMF,GO:0031625
9943,GpMF,GO:0016301
54496,GpMF,GO:0008757
3094,GpMF,GO:0005080
57130,GpMF,GO:0015405
7038,GpMF,GO:0032403
1523,GpMF,GO:0060090
51606,GpMF,GO:0042625
345643,GpMF,GO:0003712
8490,GpMF,GO:0008047
5450,GpMF,GO:0003713
3735,GpMF,GO:0000049
5890,GpMF,GO:0042623
53828,GpMF,GO:0022803
4190,GpMF,GO:0016491
340252,GpMF,GO:0000987
139728,GpMF,GO:0016773
5890,GpMF,GO:0003697
84446,GpMF,GO:0000287
9515,GpMF,GO:0060589
79948,GpMF,GO:0042578
6242,GpMF,GO:0005525
9638,GpMF,GO:0047485
10811,GpMF,GO:0017048
2743,GpMF,GO:0008509
1128,GpMF,GO:0004930
9426,GpMF,GO:0016410
4303,GpMF,GO:0008134
64403,GpMF,GO:0008013
80196,GpMF,GO:1901981
55658,GpMF,GO:0061659
27232,GpMF,GO:0008170
1840,GpMF,GO:0017124
165,GpMF,GO:0000977
7633,GpMF,GO:0000976
1807,GpMF,GO:0043177
2074,GpMF,GO:0019209
199870,GpMF,GO:0004175
309,GpMF,GO:0015276
90827,GpMF,GO:0003690
1052,GpMF,GO:0001012
115548,GpMF,GO:0031406
26266,GpMF,GO:0015077
29074,GpMF,GO:0008097
23019,GpMF,GO:0070016
2621,GpMF,GO:0046873
26130,GpMF,GO:0032794
23139,GpMF,GO:0000287
51471,GpMF,GO:0016407
10136,GpMF,GO:0008233
63826,GpMF,GO:0016841
51702,GpMF,GO:0016813
25862,GpMF,GO:0004197
54896,GpMF,GO:0015174
131096,GpMF,GO:0022838
10771,GpMF,GO:0003712
57568,GpMF,GO:0005096
186,GpMF,GO:0017046
1601,GpMF,GO:0046332
79718,GpMF,GO:0003714
122622,GpMF,GO:0016874
9107,GpMF,GO:0022857
283238,GpMF,GO:0008514
91120,GpMF,GO:0044212
5469,GpMF,GO:0061630
54622,GpMF,GO:0032561
375790,GpMF,GO:0043395
9172,GpMF,GO:0005198
11138,GpMF,GO:0008047
1183,GpMF,GO:0022836
56996,GpMF,GO:0015103
9242,GpMF,GO:0001067
5566,GpMF,GO:0034237
285489,GpMF,GO:0005158
3215,GpMF,GO:0001228
259285,GpMF,GO:0033038
55775,GpMF,GO:0008081
441509,GpMF,GO:0043177
84643,GpMF,GO:0032403
26,GpMF,GO:1901681
3481,GpMF,GO:0030295
2898,GpMF,GO:0005234
30001,GpMF,GO:0016491
270,GpMF,GO:0016810
253512,GpMF,GO:0005198
55308,GpMF,GO:0042623
84643,GpMF,GO:0017111
4361,GpMF,GO:0003690
23624,GpMF,GO:0017124
200558,GpMF,GO:0003906
40,GpMF,GO:0022834
9805,GpMF,GO:0070011
9794,GpMF,GO:0042277
80712,GpMF,GO:0001012
8065,GpMF,GO:0022838
4117,GpMF,GO:0004693
5970,GpMF,GO:0008134
8899,GpMF,GO:0016773
64078,GpMF,GO:0005337
2664,GpMF,GO:0005092
51725,GpMF,GO:0061659
282969,GpMF,GO:0016854
10634,GpMF,GO:0008092
9183,GpMF,GO:0019237
10880,GpMF,GO:0005198
3479,GpMF,GO:0032403
58477,GpMF,GO:0043021
6774,GpMF,GO:0070491
10749,GpMF,GO:0016462
57468,GpMF,GO:0022890
64789,GpMF,GO:0016796
728294,GpMF,GO:0050662
79921,GpMF,GO:0050699
55509,GpMF,GO:0001078
8289,GpMF,GO:0000989
3708,GpMF,GO:0022834
6041,GpMF,GO:0016773
23122,GpMF,GO:0001948
3730,GpMF,GO:1901681
54869,GpMF,GO:0032403
1025,GpMF,GO:1990837
1134,GpMF,GO:0015075
7335,GpMF,GO:0061650
23479,GpMF,GO:0032947
55140,GpMF,GO:0019887
481,GpMF,GO:0030955
196,GpMF,GO:0003705
3762,GpMF,GO:0008324
164045,GpMF,GO:0016818
1608,GpMF,GO:0005509
93129,GpMF,GO:0005261
79661,GpMF,GO:0008022
26508,GpMF,GO:0001077
29098,GpMF,GO:0005087
1723,GpMF,GO:0048037
660,GpMF,GO:0004672
64005,GpMF,GO:0043325
51291,GpMF,GO:0005096
4014,GpMF,GO:0005198
1638,GpMF,GO:0016853
4921,GpMF,GO:0004672
50674,GpMF,GO:0000975
148867,GpMF,GO:0005385
79363,GpMF,GO:0032561
132864,GpMF,GO:0003727
92086,GpMF,GO:0016755
29028,GpMF,GO:0016818
2908,GpMF,GO:0000981
7439,GpMF,GO:0015075
9641,GpMF,GO:0031625
153328,GpMF,GO:0003735
50940,GpMF,GO:0016788
201176,GpMF,GO:0005096
80155,GpMF,GO:0004596
7376,GpMF,GO:0000988
7432,GpMF,GO:0005184
57787,GpMF,GO:0008017
1777,GpMF,GO:0004520
2558,GpMF,GO:0022834
5339,GpMF,GO:0005198
196883,GpMF,GO:0009975
2494,GpMF,GO:0000981
1051,GpMF,GO:0003690
115019,GpMF,GO:0008509
23532,GpMF,GO:0008134
5320,GpMF,GO:0004623
9540,GpMF,GO:0050661
3837,GpMF,GO:0008565
3709,GpMF,GO:0005216
2683,GpMF,GO:0016758
5912,GpMF,GO:0019904
4759,GpMF,GO:0016798
2023,GpMF,GO:0000287
6509,GpMF,GO:0015103
1662,GpMF,GO:0016462
57026,GpMF,GO:0033883
2395,GpMF,GO:0004322
57448,GpMF,GO:0004869
2048,GpMF,GO:0005003
388698,GpMF,GO:0005509
25816,GpMF,GO:0004866
9619,GpMF,GO:0022804
196051,GpMF,GO:0016791
7355,GpMF,GO:0005338
81616,GpMF,GO:0016877
7442,GpMF,GO:0097603
2037,GpMF,GO:0019904
2965,GpMF,GO:0016772
6510,GpMF,GO:0015370
22985,GpMF,GO:0016462
56660,GpMF,GO:0015267
10455,GpMF,GO:0016853
3358,GpMF,GO:0070405
2912,GpMF,GO:0004930
10632,GpMF,GO:0016817
5868,GpMF,GO:0032561
220988,GpMF,GO:0003729
10538,GpMF,GO:0000977
4913,GpMF,GO:0016799
79818,GpMF,GO:1990837
5300,GpMF,GO:0043177
624,GpMF,GO:0004930
79683,GpMF,GO:0016747
79158,GpMF,GO:0008134
10008,GpMF,GO:0015075
5892,GpMF,GO:0004518
5432,GpMF,GO:0016779
1557,GpMF,GO:0016491
4205,GpMF,GO:0000975
85377,GpMF,GO:0070300
11014,GpMF,GO:0046923
2670,GpMF,GO:0050839
57016,GpMF,GO:0016620
23378,GpMF,GO:0042393
10479,GpMF,GO:0046873
255022,GpMF,GO:0022890
91,GpMF,GO:0016301
23220,GpMF,GO:0016874
9056,GpMF,GO:0008514
117854,GpMF,GO:0016874
5788,GpMF,GO:0005001
6472,GpMF,GO:0016830
51465,GpMF,GO:0004842
