gene_from,relationship,gene_to
26189,ACTIVATION,64108
5573,ACTIVATION,84152
3977,ACTIVATION,3441
6714,ACTIVATION,7414
51129,ACTIVATION,10001
2782,ACTIVATION,144125
9140,ACTIVATION,23710
5997,ACTIVATION,9630
332,ACTIVATION,6396
219432,ACTIVATION,285093
51764,ACTIVATION,5291
2321,ACTIVATION,2248
5880,ACTIVATION,2185
55339,ACTIVATION,9883
332,ACTIVATION,5903
25,ACTIVATION,2045
7148,ACTIVATION,8515
2056,ACTIVATION,3587
7157,ACTIVATION,7290
84643,ACTIVATION,5528
8323,ACTIVATION,7474
219484,ACTIVATION,64108
84271,ACTIVATION,2733
5499,ACTIVATION,5933
5435,ACTIVATION,5439
2776,ACTIVATION,1909
344892,ACTIVATION,390148
4067,ACTIVATION,6654
1780,ACTIVATION,25936
55272,ACTIVATION,25926
3678,ACTIVATION,1291
5048,ACTIVATION,81930
79980,ACTIVATION,2491
1943,ACTIVATION,5156
1843,ACTIVATION,5600
3015,ACTIVATION,10592
6548,ACTIVATION,5567
147841,ACTIVATION,55143
5295,ACTIVATION,81
10403,ACTIVATION,55746
55920,ACTIVATION,11004
5608,ACTIVATION,5908
3597,ACTIVATION,3558
54908,ACTIVATION,64105
79902,ACTIVATION,6427
9183,ACTIVATION,401541
472,ACTIVATION,6749
5906,ACTIVATION,7410
3679,ACTIVATION,3914
2534,ACTIVATION,3932
83597,ACTIVATION,403274
5578,ACTIVATION,9586
9793,ACTIVATION,5529
402135,ACTIVATION,83597
6198,ACTIVATION,2353
51738,ACTIVATION,8843
9183,ACTIVATION,55839
4331,ACTIVATION,6938
2997,ACTIVATION,79660
92840,ACTIVATION,254973
83597,ACTIVATION,81697
3562,ACTIVATION,9180
2324,ACTIVATION,25759
57121,ACTIVATION,5294
221035,ACTIVATION,285659
1022,ACTIVATION,2624
6359,ACTIVATION,1235
57122,ACTIVATION,8189
4927,ACTIVATION,9972
948,ACTIVATION,7057
269,ACTIVATION,151449
23225,ACTIVATION,79902
6300,ACTIVATION,3727
6003,ACTIVATION,2773
6604,ACTIVATION,5465
1387,ACTIVATION,3065
108,ACTIVATION,5579
3055,ACTIVATION,2773
5905,ACTIVATION,5347
27042,ACTIVATION,84916
55970,ACTIVATION,5603
10171,ACTIVATION,5394
344892,ACTIVATION,284532
221035,ACTIVATION,26476
896,ACTIVATION,8555
64764,ACTIVATION,57118
5048,ACTIVATION,5501
948,ACTIVATION,96764
10403,ACTIVATION,5501
3565,ACTIVATION,149233
54892,ACTIVATION,8349
10672,ACTIVATION,2913
5434,ACTIVATION,29101
7097,ACTIVATION,4790
8348,ACTIVATION,2811
2491,ACTIVATION,81930
54908,ACTIVATION,220134
147841,ACTIVATION,991
902,ACTIVATION,2177
3694,ACTIVATION,1292
6827,ACTIVATION,5430
108,ACTIVATION,2775
91750,ACTIVATION,9133
64859,ACTIVATION,6827
79023,ACTIVATION,6632
51096,ACTIVATION,57050
8394,ACTIVATION,5880
55770,ACTIVATION,5872
79718,ACTIVATION,8800
1399,ACTIVATION,3674
5048,ACTIVATION,140735
5394,ACTIVATION,6176
5243,ACTIVATION,2033
122742,ACTIVATION,132112
80776,ACTIVATION,55055
378708,ACTIVATION,1060
3983,ACTIVATION,5880
652,ACTIVATION,269
5905,ACTIVATION,348995
9735,ACTIVATION,22919
10142,ACTIVATION,4735
51585,ACTIVATION,22936
9883,ACTIVATION,129401
65083,ACTIVATION,134430
79172,ACTIVATION,23332
2099,ACTIVATION,2960
389541,ACTIVATION,153129
378708,ACTIVATION,79980
1235,ACTIVATION,6361
64130,ACTIVATION,6804
83597,ACTIVATION,401992
6927,ACTIVATION,5599
51692,ACTIVATION,79902
55746,ACTIVATION,54908
23636,ACTIVATION,6427
144125,ACTIVATION,132112
552,ACTIVATION,2776
79290,ACTIVATION,65055
6203,ACTIVATION,23160
92840,ACTIVATION,138803
282770,ACTIVATION,83597
1111,ACTIVATION,51497
151449,ACTIVATION,658
2167,ACTIVATION,9477
154754,ACTIVATION,2150
2776,ACTIVATION,3357
127385,ACTIVATION,51764
960,ACTIVATION,1299
5903,ACTIVATION,23122
8487,ACTIVATION,79023
1982,ACTIVATION,837
6621,ACTIVATION,6829
1022,ACTIVATION,983
22987,ACTIVATION,3915
391194,ACTIVATION,92840
5566,ACTIVATION,10498
2033,ACTIVATION,7033
1024,ACTIVATION,2167
64422,ACTIVATION,55054
3481,ACTIVATION,7010
3693,ACTIVATION,1284
728642,ACTIVATION,79959
2491,ACTIVATION,701
54881,ACTIVATION,22894
53632,ACTIVATION,1408
132112,ACTIVATION,390195
3458,ACTIVATION,116379
64840,ACTIVATION,7481
3358,ACTIVATION,779
94235,ACTIVATION,5568
2885,ACTIVATION,10818
134430,ACTIVATION,51065
127623,ACTIVATION,64108
3563,ACTIVATION,3448
3837,ACTIVATION,1104
5518,ACTIVATION,54820
391191,ACTIVATION,285093
5925,ACTIVATION,85236
50943,ACTIVATION,84870
2788,ACTIVATION,121130
374,ACTIVATION,2263
23030,ACTIVATION,3013
51764,ACTIVATION,219874
836,ACTIVATION,1973
1649,ACTIVATION,4780
55746,ACTIVATION,55339
5741,ACTIVATION,4322
5870,ACTIVATION,4851
79902,ACTIVATION,8379
10718,ACTIVATION,5578
5928,ACTIVATION,7343
114049,ACTIVATION,79897
397,ACTIVATION,834
57405,ACTIVATION,5519
4914,ACTIVATION,8822
128866,ACTIVATION,11337
51308,ACTIVATION,338675
5604,ACTIVATION,5894
3690,ACTIVATION,63923
27063,ACTIVATION,6256
9184,ACTIVATION,5048
2774,ACTIVATION,128368
2033,ACTIVATION,5243
79682,ACTIVATION,55143
5977,ACTIVATION,3672
81168,ACTIVATION,2782
25782,ACTIVATION,55860
4215,ACTIVATION,3551
5516,ACTIVATION,84643
5216,ACTIVATION,1730
5245,ACTIVATION,7529
2889,ACTIVATION,387
5293,ACTIVATION,2771
138803,ACTIVATION,65055
2100,ACTIVATION,6198
3674,ACTIVATION,1101
2205,ACTIVATION,5290
79902,ACTIVATION,25929
399694,ACTIVATION,6850
3976,ACTIVATION,1956
84128,ACTIVATION,65083
2784,ACTIVATION,22800
219429,ACTIVATION,7905
3913,ACTIVATION,3678
3306,ACTIVATION,10294
2355,ACTIVATION,5601
5256,ACTIVATION,5566
5602,ACTIVATION,100132074
51003,ACTIVATION,1050
1131,ACTIVATION,2769
712,ACTIVATION,28450
3561,ACTIVATION,1489
10681,ACTIVATION,5579
8338,ACTIVATION,8342
219869,ACTIVATION,7905
284,ACTIVATION,3791
219875,ACTIVATION,2782
81930,ACTIVATION,11130
26659,ACTIVATION,92840
2908,ACTIVATION,1781
5902,ACTIVATION,5901
4772,ACTIVATION,6667
219954,ACTIVATION,285093
6203,ACTIVATION,56915
79902,ACTIVATION,199746
2770,ACTIVATION,2268
27341,ACTIVATION,10813
3354,ACTIVATION,4852
2251,ACTIVATION,2064
1230,ACTIVATION,5197
6776,ACTIVATION,598
865,ACTIVATION,3015
2774,ACTIVATION,51308
11035,ACTIVATION,3326
23225,ACTIVATION,10762
117246,ACTIVATION,25926
64108,ACTIVATION,403253
2788,ACTIVATION,22800
79172,ACTIVATION,10403
64108,ACTIVATION,340980
729230,ACTIVATION,2919
92840,ACTIVATION,338662
51085,ACTIVATION,5528
23517,ACTIVATION,57050
84643,ACTIVATION,55143
8074,ACTIVATION,4804
3570,ACTIVATION,3558
1896,ACTIVATION,60401
22931,ACTIVATION,5870
8086,ACTIVATION,9883
818,ACTIVATION,1385
3680,ACTIVATION,1293
9631,ACTIVATION,6429
6396,ACTIVATION,4928
51808,ACTIVATION,51585
54757,ACTIVATION,336
25936,ACTIVATION,1778
9883,ACTIVATION,6636
54881,ACTIVATION,79707
92840,ACTIVATION,23538
10607,ACTIVATION,25926
5447,ACTIVATION,3725
25909,ACTIVATION,79902
26119,ACTIVATION,3949
5933,ACTIVATION,896
51107,ACTIVATION,4851
2908,ACTIVATION,23426
2736,ACTIVATION,132884
3455,ACTIVATION,3448
92856,ACTIVATION,6207
128372,ACTIVATION,344892
839,ACTIVATION,8661
25936,ACTIVATION,5525
80328,ACTIVATION,100528032
9265,ACTIVATION,2782
92840,ACTIVATION,8390
5293,ACTIVATION,2783
8086,ACTIVATION,55746
6300,ACTIVATION,2770
1060,ACTIVATION,4085
83540,ACTIVATION,79023
7224,ACTIVATION,658
1978,ACTIVATION,6009
8853,ACTIVATION,1314
5529,ACTIVATION,9793
5394,ACTIVATION,10436
57122,ACTIVATION,701
5330,ACTIVATION,2770
1944,ACTIVATION,2261
6361,ACTIVATION,2833
3381,ACTIVATION,3679
2782,ACTIVATION,7409
2787,ACTIVATION,3354
23236,ACTIVATION,2769
196883,ACTIVATION,2771
2770,ACTIVATION,109
401666,ACTIVATION,344892
5567,ACTIVATION,493
51213,ACTIVATION,9883
1440,ACTIVATION,3598
5434,ACTIVATION,4774
5161,ACTIVATION,6256
3588,ACTIVATION,1489
6741,ACTIVATION,5434
5925,ACTIVATION,896
6597,ACTIVATION,2960
6382,ACTIVATION,1277
474382,ACTIVATION,3015
81168,ACTIVATION,80346
3265,ACTIVATION,627
403239,ACTIVATION,344892
7124,ACTIVATION,3576
79023,ACTIVATION,401541
7409,ACTIVATION,5295
1783,ACTIVATION,5905
23636,ACTIVATION,23225
10666,ACTIVATION,3683
7185,ACTIVATION,5970
1983,ACTIVATION,6209
11337,ACTIVATION,8678
119678,ACTIVATION,80346
367,ACTIVATION,830
10607,ACTIVATION,6202
60,ACTIVATION,8450
7039,ACTIVATION,2261
285093,ACTIVATION,338751
4909,ACTIVATION,4915
3725,ACTIVATION,5595
5196,ACTIVATION,1234
28389,ACTIVATION,715
4049,ACTIVATION,9020
7048,ACTIVATION,7040
3454,ACTIVATION,3442
219959,ACTIVATION,2788
56034,ACTIVATION,2066
116985,ACTIVATION,11014
817,ACTIVATION,1388
8515,ACTIVATION,1292
1298,ACTIVATION,3655
55920,ACTIVATION,5516
117,ACTIVATION,10681
9212,ACTIVATION,5903
7311,ACTIVATION,8027
5582,ACTIVATION,673
3066,ACTIVATION,9014
85236,ACTIVATION,3015
5557,ACTIVATION,6119
3459,ACTIVATION,3439
5894,ACTIVATION,5579
6369,ACTIVATION,2826
56477,ACTIVATION,1233
5295,ACTIVATION,2790
6654,ACTIVATION,695
219960,ACTIVATION,51308
9015,ACTIVATION,9219
96764,ACTIVATION,948
5781,ACTIVATION,9564
859,ACTIVATION,2534
2033,ACTIVATION,3452
3320,ACTIVATION,832
55763,ACTIVATION,9847
116379,ACTIVATION,1442
2958,ACTIVATION,29101
50624,ACTIVATION,5970
4994,ACTIVATION,83597
8021,ACTIVATION,9688
51308,ACTIVATION,390197
486,ACTIVATION,54578
220134,ACTIVATION,5519
1869,ACTIVATION,6241
134083,ACTIVATION,83597
55166,ACTIVATION,5526
391211,ACTIVATION,132112
5777,ACTIVATION,3804
1453,ACTIVATION,11102
58,ACTIVATION,998
64946,ACTIVATION,57405
51585,ACTIVATION,8178
3456,ACTIVATION,58985
5595,ACTIVATION,11145
488,ACTIVATION,4853
1778,ACTIVATION,57551
6755,ACTIVATION,2771
6300,ACTIVATION,2790
219869,ACTIVATION,344892
6635,ACTIVATION,8021
5430,ACTIVATION,3187
7010,ACTIVATION,284
6300,ACTIVATION,1536
11035,ACTIVATION,816
8683,ACTIVATION,8480
2208,ACTIVATION,3596
2064,ACTIVATION,1942
283111,ACTIVATION,65055
1675,ACTIVATION,718
54205,ACTIVATION,598
89780,ACTIVATION,2535
26707,ACTIVATION,2774
51202,ACTIVATION,6187
59067,ACTIVATION,3718
389541,ACTIVATION,51382
2064,ACTIVATION,2251
3569,ACTIVATION,3560
2321,ACTIVATION,3082
9477,ACTIVATION,4023
6714,ACTIVATION,3480
3091,ACTIVATION,112398
219981,ACTIVATION,7905
54555,ACTIVATION,25926
7984,ACTIVATION,2792
51129,ACTIVATION,2033
22984,ACTIVATION,6207
6772,ACTIVATION,1387
9709,ACTIVATION,468
109,ACTIVATION,10681
2249,ACTIVATION,2260
2736,ACTIVATION,596
390323,ACTIVATION,64108
10121,ACTIVATION,984
5928,ACTIVATION,9015
7533,ACTIVATION,1496
320,ACTIVATION,8224
5289,ACTIVATION,23710
5898,ACTIVATION,5880
3695,ACTIVATION,1278
5290,ACTIVATION,7186
10980,ACTIVATION,8607
108,ACTIVATION,2783
2787,ACTIVATION,784
10803,ACTIVATION,5473
285093,ACTIVATION,390084
2784,ACTIVATION,4543
79441,ACTIVATION,728642
3559,ACTIVATION,9111
8970,ACTIVATION,8338
54014,ACTIVATION,5896
5777,ACTIVATION,3824
1025,ACTIVATION,2177
221035,ACTIVATION,390271
221035,ACTIVATION,138883
2121,ACTIVATION,51684
80199,ACTIVATION,51684
1781,ACTIVATION,22930
301,ACTIVATION,2908
375,ACTIVATION,392
119694,ACTIVATION,65055
6228,ACTIVATION,84135
71,ACTIVATION,345456
7410,ACTIVATION,3689
4209,ACTIVATION,1387
6714,ACTIVATION,3676
3581,ACTIVATION,3448
3725,ACTIVATION,5568
84128,ACTIVATION,6194
79101,ACTIVATION,2932
3443,ACTIVATION,1271
22984,ACTIVATION,6229
92840,ACTIVATION,219873
2885,ACTIVATION,2057
991,ACTIVATION,147841
54908,ACTIVATION,55166
55920,ACTIVATION,23332
8379,ACTIVATION,55839
7905,ACTIVATION,119764
51764,ACTIVATION,390037
1236,ACTIVATION,6372
388372,ACTIVATION,10663
51764,ACTIVATION,120776
2770,ACTIVATION,85397
3812,ACTIVATION,3135
81,ACTIVATION,5290
55722,ACTIVATION,728642
2177,ACTIVATION,100506888
5155,ACTIVATION,2066
6376,ACTIVATION,1236
7043,ACTIVATION,4086
23481,ACTIVATION,81887
6636,ACTIVATION,11097
91687,ACTIVATION,57082
51764,ACTIVATION,401667
83540,ACTIVATION,401541
54881,ACTIVATION,23517
3018,ACTIVATION,56154
207,ACTIVATION,200186
5335,ACTIVATION,4067
5595,ACTIVATION,3717
10681,ACTIVATION,5330
93973,ACTIVATION,7508
6464,ACTIVATION,2260
28999,ACTIVATION,406
344892,ACTIVATION,26493
390037,ACTIVATION,64108
5568,ACTIVATION,4842
84135,ACTIVATION,10607
93661,ACTIVATION,2288
3696,ACTIVATION,1287
2056,ACTIVATION,10987
8533,ACTIVATION,8607
8326,ACTIVATION,89780
10569,ACTIVATION,9972
140735,ACTIVATION,57082
51065,ACTIVATION,51118
3567,ACTIVATION,3560
4301,ACTIVATION,71
2793,ACTIVATION,5600
219438,ACTIVATION,80346
801,ACTIVATION,85366
5908,ACTIVATION,4301
57082,ACTIVATION,9183
8807,ACTIVATION,3606
11211,ACTIVATION,1856
1058,ACTIVATION,2491
6632,ACTIVATION,55706
9183,ACTIVATION,54820
1392,ACTIVATION,5443
6210,ACTIVATION,55813
1326,ACTIVATION,10000
2921,ACTIVATION,1235
5566,ACTIVATION,6558
10681,ACTIVATION,114
1903,ACTIVATION,2771
132112,ACTIVATION,128367
902,ACTIVATION,7027
8178,ACTIVATION,5431
80346,ACTIVATION,219428
3586,ACTIVATION,3557
4089,ACTIVATION,10018
10436,ACTIVATION,6210
26338,ACTIVATION,65055
282775,ACTIVATION,221035
1072,ACTIVATION,54434
51808,ACTIVATION,55706
7905,ACTIVATION,390275
5924,ACTIVATION,10681
88745,ACTIVATION,10885
5879,ACTIVATION,4217
3676,ACTIVATION,1298
4205,ACTIVATION,3725
2056,ACTIVATION,3598
221035,ACTIVATION,135948
672,ACTIVATION,4331
441670,ACTIVATION,92840
390093,ACTIVATION,285093
221035,ACTIVATION,119692
712,ACTIVATION,717
2261,ACTIVATION,4908
6300,ACTIVATION,10681
2891,ACTIVATION,4067
10344,ACTIVATION,3577
54587,ACTIVATION,54757
8655,ACTIVATION,3796
219952,ACTIVATION,51308
5595,ACTIVATION,2100
2932,ACTIVATION,5515
65055,ACTIVATION,79310
627,ACTIVATION,2066
1024,ACTIVATION,4023
391194,ACTIVATION,285093
4686,ACTIVATION,5435
3265,ACTIVATION,2249
2833,ACTIVATION,3718
8322,ACTIVATION,54361
26291,ACTIVATION,3815
1063,ACTIVATION,11004
140735,ACTIVATION,6232
8568,ACTIVATION,9136
344892,ACTIVATION,121129
5581,ACTIVATION,22808
841,ACTIVATION,330
79019,ACTIVATION,79980
22803,ACTIVATION,84916
3753,ACTIVATION,5567
51764,ACTIVATION,9254
10885,ACTIVATION,6187
11035,ACTIVATION,5836
5881,ACTIVATION,5900
9183,ACTIVATION,5048
22919,ACTIVATION,8379
2781,ACTIVATION,255189
4199,ACTIVATION,10891
6429,ACTIVATION,348995
406,ACTIVATION,9572
5532,ACTIVATION,991
53632,ACTIVATION,2790
26693,ACTIVATION,221035
9883,ACTIVATION,6632
8658,ACTIVATION,7015
3824,ACTIVATION,3133
83597,ACTIVATION,26248
343172,ACTIVATION,221035
22919,ACTIVATION,57405
5600,ACTIVATION,2790
1277,ACTIVATION,3688
58191,ACTIVATION,2826
6431,ACTIVATION,7175
208,ACTIVATION,4515
64105,ACTIVATION,699
113,ACTIVATION,5580
9790,ACTIVATION,79159
88745,ACTIVATION,6201
84699,ACTIVATION,116519
9785,ACTIVATION,8021
4803,ACTIVATION,3815
9015,ACTIVATION,2932
5529,ACTIVATION,1063
3619,ACTIVATION,8655
51561,ACTIVATION,2057
2776,ACTIVATION,2864
23421,ACTIVATION,6232
25879,ACTIVATION,51077
558,ACTIVATION,5335
595,ACTIVATION,5970
65055,ACTIVATION,121129
5606,ACTIVATION,5879
51308,ACTIVATION,391190
284,ACTIVATION,2260
4086,ACTIVATION,90
5291,ACTIVATION,2324
991,ACTIVATION,5525
3452,ACTIVATION,3716
81472,ACTIVATION,64108
2688,ACTIVATION,2690
57405,ACTIVATION,55746
83540,ACTIVATION,57405
79980,ACTIVATION,81930
143503,ACTIVATION,221035
9443,ACTIVATION,9370
81309,ACTIVATION,221035
84135,ACTIVATION,10813
163702,ACTIVATION,11009
5768,ACTIVATION,56975
81318,ACTIVATION,51308
84916,ACTIVATION,6203
3937,ACTIVATION,7535
728642,ACTIVATION,11116
4842,ACTIVATION,801
51764,ACTIVATION,343172
596,ACTIVATION,5567
391190,ACTIVATION,64108
54892,ACTIVATION,5925
7905,ACTIVATION,219874
998,ACTIVATION,5603
401994,ACTIVATION,132112
5595,ACTIVATION,673
9636,ACTIVATION,23586
3725,ACTIVATION,6300
6170,ACTIVATION,10438
5469,ACTIVATION,123
56915,ACTIVATION,10885
2783,ACTIVATION,3351
2793,ACTIVATION,3355
2932,ACTIVATION,7249
55127,ACTIVATION,55131
25909,ACTIVATION,10403
5501,ACTIVATION,55143
398,ACTIVATION,5568
286362,ACTIVATION,64108
3362,ACTIVATION,2488
3562,ACTIVATION,3455
6829,ACTIVATION,92105
3796,ACTIVATION,23332
1058,ACTIVATION,55055
338328,ACTIVATION,55908
79707,ACTIVATION,55759
3953,ACTIVATION,5617
51213,ACTIVATION,8021
1499,ACTIVATION,5528
348995,ACTIVATION,1781
5468,ACTIVATION,10974
8341,ACTIVATION,5889
81565,ACTIVATION,699
54145,ACTIVATION,192670
5595,ACTIVATION,30814
7482,ACTIVATION,8321
128367,ACTIVATION,285093
83756,ACTIVATION,2784
8867,ACTIVATION,5533
64108,ACTIVATION,122742
1387,ACTIVATION,2168
1439,ACTIVATION,29949
3911,ACTIVATION,3655
8517,ACTIVATION,3665
2885,ACTIVATION,2534
344892,ACTIVATION,341418
5335,ACTIVATION,1950
51308,ACTIVATION,390113
6773,ACTIVATION,3107
8325,ACTIVATION,7481
27327,ACTIVATION,3018
4297,ACTIVATION,6688
65055,ACTIVATION,391196
1058,ACTIVATION,79172
192670,ACTIVATION,54145
1050,ACTIVATION,6837
3320,ACTIVATION,140735
5465,ACTIVATION,50486
23310,ACTIVATION,474382
3451,ACTIVATION,5970
5530,ACTIVATION,5335
595,ACTIVATION,1387
54536,ACTIVATION,5879
8394,ACTIVATION,382
3018,ACTIVATION,192669
25759,ACTIVATION,7010
84135,ACTIVATION,5394
3581,ACTIVATION,53342
51143,ACTIVATION,998
2774,ACTIVATION,285659
2778,ACTIVATION,5568
3572,ACTIVATION,3449
5606,ACTIVATION,6885
1387,ACTIVATION,2971
6198,ACTIVATION,6667
55143,ACTIVATION,1058
111,ACTIVATION,91860
472,ACTIVATION,6921
5526,ACTIVATION,699
6187,ACTIVATION,55272
3381,ACTIVATION,8516
2248,ACTIVATION,4893
390437,ACTIVATION,64108
22919,ACTIVATION,55839
9180,ACTIVATION,3445
1111,ACTIVATION,5434
55706,ACTIVATION,6430
5501,ACTIVATION,6396
23279,ACTIVATION,10898
4853,ACTIVATION,28514
5568,ACTIVATION,783
2782,ACTIVATION,403284
414062,ACTIVATION,7852
2787,ACTIVATION,22800
8331,ACTIVATION,10051
80346,ACTIVATION,387748
132112,ACTIVATION,138883
55143,ACTIVATION,79019
3133,ACTIVATION,6773
835,ACTIVATION,7186
10403,ACTIVATION,55055
9475,ACTIVATION,103910
442191,ACTIVATION,80346
6369,ACTIVATION,1235
84248,ACTIVATION,348995
474382,ACTIVATION,3817
2785,ACTIVATION,5923
506,ACTIVATION,2101
3845,ACTIVATION,5293
1969,ACTIVATION,53358
355,ACTIVATION,8837
25909,ACTIVATION,5347
441670,ACTIVATION,344892
4994,ACTIVATION,285093
2305,ACTIVATION,1063
53632,ACTIVATION,2792
7483,ACTIVATION,4040
9630,ACTIVATION,148
2491,ACTIVATION,10403
26188,ACTIVATION,2782
1211,ACTIVATION,392
595,ACTIVATION,51176
5440,ACTIVATION,7073
2254,ACTIVATION,5156
117,ACTIVATION,94235
92856,ACTIVATION,25926
26173,ACTIVATION,6829
7248,ACTIVATION,5563
4343,ACTIVATION,474382
1435,ACTIVATION,2263
2247,ACTIVATION,5460
1487,ACTIVATION,7319
151648,ACTIVATION,6396
3845,ACTIVATION,2252
151246,ACTIVATION,140735
5436,ACTIVATION,3187
2788,ACTIVATION,127077
129880,ACTIVATION,166379
55746,ACTIVATION,51808
1499,ACTIVATION,2932
331,ACTIVATION,7185
23451,ACTIVATION,2932
2978,ACTIVATION,2986
7311,ACTIVATION,5427
3600,ACTIVATION,3563
22800,ACTIVATION,25780
22919,ACTIVATION,25909
839,ACTIVATION,329
5291,ACTIVATION,6237
5118,ACTIVATION,50509
283899,ACTIVATION,5886
1909,ACTIVATION,4852
6829,ACTIVATION,5452
5430,ACTIVATION,2177
5000,ACTIVATION,5557
5048,ACTIVATION,151648
92840,ACTIVATION,135924
6829,ACTIVATION,9656
57118,ACTIVATION,51806
10798,ACTIVATION,92840
127623,ACTIVATION,132112
79023,ACTIVATION,79760
51692,ACTIVATION,1477
391,ACTIVATION,7409
10482,ACTIVATION,11097
127069,ACTIVATION,92840
4893,ACTIVATION,10818
1277,ACTIVATION,51206
4802,ACTIVATION,2194
64108,ACTIVATION,282775
26595,ACTIVATION,2788
23122,ACTIVATION,8379
2788,ACTIVATION,81285
3673,ACTIVATION,1311
348995,ACTIVATION,55339
3452,ACTIVATION,3455
54908,ACTIVATION,151648
6348,ACTIVATION,729230
4513,ACTIVATION,6256
1111,ACTIVATION,5432
10800,ACTIVATION,2767
830,ACTIVATION,3326
3674,ACTIVATION,7143
2792,ACTIVATION,4893
57521,ACTIVATION,58528
94235,ACTIVATION,57580
5207,ACTIVATION,5562
390429,ACTIVATION,80346
389541,ACTIVATION,7249
9020,ACTIVATION,8738
64108,ACTIVATION,26689
2778,ACTIVATION,10268
2793,ACTIVATION,53632
3265,ACTIVATION,695
129401,ACTIVATION,23279
5331,ACTIVATION,59345
10459,ACTIVATION,699
53916,ACTIVATION,23163
7060,ACTIVATION,3693
29841,ACTIVATION,5469
10664,ACTIVATION,4086
81930,ACTIVATION,5347
1778,ACTIVATION,81930
9184,ACTIVATION,23122
3588,ACTIVATION,282616
8318,ACTIVATION,1869
2690,ACTIVATION,1437
9542,ACTIVATION,1956
1063,ACTIVATION,51143
51764,ACTIVATION,55811
286,ACTIVATION,3708
3791,ACTIVATION,1945
8794,ACTIVATION,8737
80346,ACTIVATION,120065
50604,ACTIVATION,4352
55766,ACTIVATION,5925
6346,ACTIVATION,1234
10298,ACTIVATION,55970
6654,ACTIVATION,4914
2274,ACTIVATION,8648
23030,ACTIVATION,474382
79902,ACTIVATION,6633
5606,ACTIVATION,2792
6374,ACTIVATION,1230
5008,ACTIVATION,3590
22800,ACTIVATION,2776
119765,ACTIVATION,285093
55746,ACTIVATION,23122
637,ACTIVATION,8718
348995,ACTIVATION,25929
5573,ACTIVATION,596
1401,ACTIVATION,712
23636,ACTIVATION,10013
81929,ACTIVATION,79902
390162,ACTIVATION,2782
5562,ACTIVATION,2788
4804,ACTIVATION,399694
2792,ACTIVATION,5923
6628,ACTIVATION,348995
23636,ACTIVATION,10073
5528,ACTIVATION,699
2782,ACTIVATION,254879
1271,ACTIVATION,1443
27042,ACTIVATION,23160
5594,ACTIVATION,1854
120776,ACTIVATION,64108
5346,ACTIVATION,1024
6249,ACTIVATION,83540
53833,ACTIVATION,3442
92840,ACTIVATION,219438
10189,ACTIVATION,23636
10556,ACTIVATION,114049
53358,ACTIVATION,2260
50628,ACTIVATION,10762
344892,ACTIVATION,26496
3479,ACTIVATION,5159
51107,ACTIVATION,4853
1111,ACTIVATION,472
84946,ACTIVATION,1453
3911,ACTIVATION,960
1288,ACTIVATION,3676
55215,ACTIVATION,2071
3953,ACTIVATION,59067
2782,ACTIVATION,126370
1280,ACTIVATION,6382
5295,ACTIVATION,207
65055,ACTIVATION,81327
285,ACTIVATION,2324
10199,ACTIVATION,5394
11130,ACTIVATION,57122
23279,ACTIVATION,151648
7031,ACTIVATION,2885
8655,ACTIVATION,55143
79023,ACTIVATION,80776
9020,ACTIVATION,843
3105,ACTIVATION,6773
9656,ACTIVATION,11198
1285,ACTIVATION,8516
1311,ACTIVATION,5747
338662,ACTIVATION,64108
3688,ACTIVATION,6714
2252,ACTIVATION,4233
1062,ACTIVATION,3796
84246,ACTIVATION,9370
55706,ACTIVATION,7175
55143,ACTIVATION,6249
10803,ACTIVATION,10344
3265,ACTIVATION,7074
4085,ACTIVATION,55143
5663,ACTIVATION,4855
57122,ACTIVATION,3796
57504,ACTIVATION,9015
3570,ACTIVATION,1443
5903,ACTIVATION,3837
140465,ACTIVATION,4659
5822,ACTIVATION,6193
219954,ACTIVATION,80346
1453,ACTIVATION,6201
8480,ACTIVATION,199746
390433,ACTIVATION,51764
5515,ACTIVATION,26986
8772,ACTIVATION,4615
9183,ACTIVATION,1058
392376,ACTIVATION,64108
2688,ACTIVATION,3718
1147,ACTIVATION,4615
6201,ACTIVATION,27042
7295,ACTIVATION,50488
8605,ACTIVATION,2775
1783,ACTIVATION,1058
79923,ACTIVATION,55211
5903,ACTIVATION,51692
3672,ACTIVATION,256076
3454,ACTIVATION,282616
221035,ACTIVATION,390649
5518,ACTIVATION,57551
158131,ACTIVATION,221035
5584,ACTIVATION,5881
8322,ACTIVATION,7477
26291,ACTIVATION,5159
3597,ACTIVATION,3567
390081,ACTIVATION,2774
5600,ACTIVATION,3316
867,ACTIVATION,5295
832,ACTIVATION,367
121130,ACTIVATION,221035
53981,ACTIVATION,55746
3661,ACTIVATION,3439
2791,ACTIVATION,775
6464,ACTIVATION,4915
79019,ACTIVATION,57551
7448,ACTIVATION,3690
5880,ACTIVATION,7074
2783,ACTIVATION,5582
7043,ACTIVATION,7048
221035,ACTIVATION,343172
5529,ACTIVATION,89780
54331,ACTIVATION,4544
2778,ACTIVATION,185
2322,ACTIVATION,2885
8655,ACTIVATION,1063
3018,ACTIVATION,6688
152,ACTIVATION,2786
3796,ACTIVATION,1783
22803,ACTIVATION,10813
482,ACTIVATION,5595
10093,ACTIVATION,8976
1385,ACTIVATION,5567
92840,ACTIVATION,390144
7249,ACTIVATION,5595
