gene_from,relationship,gene_to
3159,INHIBITION,57634
3303,INHIBITION,7157
678,INHIBITION,9261
3759,INHIBITION,2776
29899,INHIBITION,1268
9630,INHIBITION,409
119679,INHIBITION,408
9978,INHIBITION,28991
25977,INHIBITION,29978
1855,INHIBITION,4855
219431,INHIBITION,156
63940,INHIBITION,8843
81848,INHIBITION,3265
6500,INHIBITION,3717
5573,INHIBITION,3672
54620,INHIBITION,23412
779,INHIBITION,27094
222235,INHIBITION,26267
26234,INHIBITION,84961
5660,INHIBITION,63940
369,INHIBITION,2244
8737,INHIBITION,8795
5527,INHIBITION,207
60485,INHIBITION,8994
5567,INHIBITION,390201
23142,INHIBITION,6923
5566,INHIBITION,196335
5590,INHIBITION,4792
51135,INHIBITION,5521
2771,INHIBITION,3123
5592,INHIBITION,5332
26232,INHIBITION,170622
54939,INHIBITION,7316
9978,INHIBITION,79791
10000,INHIBITION,2932
391114,INHIBITION,409
9040,INHIBITION,54850
3845,INHIBITION,2335
5879,INHIBITION,1495
5290,INHIBITION,842
27327,INHIBITION,3014
283092,INHIBITION,156
347468,INHIBITION,408
2770,INHIBITION,920
10818,INHIBITION,2247
25870,INHIBITION,414
8643,INHIBITION,3549
8408,INHIBITION,84335
5437,INHIBITION,4670
9184,INHIBITION,991
343173,INHIBITION,408
246184,INHIBITION,9134
8408,INHIBITION,57521
864,INHIBITION,7004
11171,INHIBITION,7048
5566,INHIBITION,119687
7375,INHIBITION,3551
29099,INHIBITION,54461
346525,INHIBITION,5567
5516,INHIBITION,781
157,INHIBITION,119687
2932,INHIBITION,10023
8338,INHIBITION,4343
7022,INHIBITION,1026
595,INHIBITION,861
126328,INHIBITION,5568
9444,INHIBITION,3845
4085,INHIBITION,51434
51397,INHIBITION,54165
3630,INHIBITION,1796
148022,INHIBITION,23643
9138,INHIBITION,9459
10256,INHIBITION,4893
3569,INHIBITION,3565
5567,INHIBITION,4725
150726,INHIBITION,170622
10413,INHIBITION,4087
126006,INHIBITION,5697
5568,INHIBITION,403282
1031,INHIBITION,595
27005,INHIBITION,55072
6423,INHIBITION,7472
157,INHIBITION,26664
23194,INHIBITION,8454
26272,INHIBITION,84961
100132074,INHIBITION,207
3460,INHIBITION,9021
2912,INHIBITION,26086
3015,INHIBITION,26523
2785,INHIBITION,773
63940,INHIBITION,1880
23149,INHIBITION,29924
9978,INHIBITION,6923
219956,INHIBITION,5566
5563,INHIBITION,5566
126006,INHIBITION,1269
127623,INHIBITION,409
23112,INHIBITION,4343
6775,INHIBITION,4001
6517,INHIBITION,9612
11317,INHIBITION,3065
9099,INHIBITION,3551
409,INHIBITION,79290
831,INHIBITION,8851
149951,INHIBITION,54165
9681,INHIBITION,10325
3667,INHIBITION,5602
3725,INHIBITION,335
157,INHIBITION,341418
6502,INHIBITION,23142
8795,INHIBITION,11035
144699,INHIBITION,54850
84100,INHIBITION,583
401667,INHIBITION,156
408,INHIBITION,219952
157,INHIBITION,254973
91807,INHIBITION,5058
157,INHIBITION,390078
4067,INHIBITION,1445
6773,INHIBITION,3443
3454,INHIBITION,3443
119774,INHIBITION,5566
3576,INHIBITION,79813
441639,INHIBITION,5567
51122,INHIBITION,79791
8073,INHIBITION,5876
4615,INHIBITION,3553
90993,INHIBITION,2033
5515,INHIBITION,786
1540,INHIBITION,330
6468,INHIBITION,126433
9350,INHIBITION,4838
158131,INHIBITION,156
6667,INHIBITION,4792
54939,INHIBITION,115290
5593,INHIBITION,7225
8651,INHIBITION,867
2932,INHIBITION,5516
149951,INHIBITION,54850
1869,INHIBITION,5933
26235,INHIBITION,222235
408,INHIBITION,219432
54845,INHIBITION,673
26086,INHIBITION,846
63940,INHIBITION,2784
5568,INHIBITION,26531
5565,INHIBITION,57521
4052,INHIBITION,7040
2280,INHIBITION,5534
26267,INHIBITION,4008
3672,INHIBITION,5577
5564,INHIBITION,2997
26235,INHIBITION,26224
26539,INHIBITION,409
5434,INHIBITION,3178
5726,INHIBITION,126006
5566,INHIBITION,219473
8334,INHIBITION,192670
8823,INHIBITION,152831
6468,INHIBITION,28991
776,INHIBITION,6804
2022,INHIBITION,5594
5566,INHIBITION,390439
23291,INHIBITION,79791
2266,INHIBITION,5624
6844,INHIBITION,6812
26496,INHIBITION,157
93589,INHIBITION,55844
779,INHIBITION,2783
898,INHIBITION,5934
3725,INHIBITION,2206
1511,INHIBITION,1992
6667,INHIBITION,4513
156,INHIBITION,283694
119682,INHIBITION,409
10181,INHIBITION,10772
126006,INHIBITION,388372
80834,INHIBITION,63940
4854,INHIBITION,3955
598,INHIBITION,1515
890,INHIBITION,11065
5568,INHIBITION,138802
150726,INHIBITION,150684
9575,INHIBITION,1454
55109,INHIBITION,4893
4893,INHIBITION,5604
79791,INHIBITION,28991
29899,INHIBITION,3627
138802,INHIBITION,5568
1388,INHIBITION,5499
10369,INHIBITION,5529
10681,INHIBITION,115
156,INHIBITION,79295
3845,INHIBITION,6196
123879,INHIBITION,285231
5499,INHIBITION,5260
26268,INHIBITION,285231
107,INHIBITION,2771
409,INHIBITION,8844
408,INHIBITION,10798
9846,INHIBITION,4893
7043,INHIBITION,3625
55799,INHIBITION,5529
150684,INHIBITION,6502
10637,INHIBITION,4838
83737,INHIBITION,8837
5879,INHIBITION,5058
29899,INHIBITION,6372
156,INHIBITION,403274
64344,INHIBITION,28952
5567,INHIBITION,4712
6494,INHIBITION,4301
5567,INHIBITION,5594
5073,INHIBITION,3576
80004,INHIBITION,5438
28952,INHIBITION,54939
5566,INHIBITION,390157
80204,INHIBITION,149951
3002,INHIBITION,10376
26235,INHIBITION,23014
5568,INHIBITION,440153
7450,INHIBITION,4893
55336,INHIBITION,26259
775,INHIBITION,2773
56829,INHIBITION,8844
3265,INHIBITION,3845
115290,INHIBITION,150684
391196,INHIBITION,5568
3017,INHIBITION,27327
29899,INHIBITION,4987
3845,INHIBITION,7094
126433,INHIBITION,10517
219869,INHIBITION,5567
11255,INHIBITION,29899
3674,INHIBITION,3018
5499,INHIBITION,4637
5567,INHIBITION,81466
26232,INHIBITION,54165
4771,INHIBITION,998
5529,INHIBITION,59283
4001,INHIBITION,839
79791,INHIBITION,170622
81697,INHIBITION,5568
5594,INHIBITION,1845
3117,INHIBITION,5795
157,INHIBITION,4993
117579,INHIBITION,29899
3441,INHIBITION,5781
2812,INHIBITION,462
54939,INHIBITION,84085
776,INHIBITION,5592
9568,INHIBITION,26086
5624,INHIBITION,2157
7534,INHIBITION,7529
3014,INHIBITION,192669
26086,INHIBITION,346562
126006,INHIBITION,50833
51397,INHIBITION,6500
4670,INHIBITION,5437
329,INHIBITION,8722
9978,INHIBITION,4087
8682,INHIBITION,5595
2998,INHIBITION,5562
442184,INHIBITION,5566
3449,INHIBITION,3716
5441,INHIBITION,22916
5894,INHIBITION,8826
219469,INHIBITION,5568
5777,INHIBITION,7535
5725,INHIBITION,5431
84938,INHIBITION,11337
23291,INHIBITION,126433
85417,INHIBITION,51343
27006,INHIBITION,2252
6468,INHIBITION,26263
983,INHIBITION,29945
26235,INHIBITION,4008
5478,INHIBITION,5530
10368,INHIBITION,5500
79791,INHIBITION,25793
157,INHIBITION,442194
28991,INHIBITION,7314
150684,INHIBITION,26232
390067,INHIBITION,408
816,INHIBITION,108
256144,INHIBITION,157
91543,INHIBITION,2224
5566,INHIBITION,403253
9463,INHIBITION,2890
29899,INHIBITION,4889
51701,INHIBITION,7088
390148,INHIBITION,157
330,INHIBITION,10673
28227,INHIBITION,5502
9965,INHIBITION,8074
119687,INHIBITION,409
28450,INHIBITION,974
29099,INHIBITION,126433
26696,INHIBITION,5566
132660,INHIBITION,5111
148327,INHIBITION,2932
10681,INHIBITION,26086
51764,INHIBITION,112
156,INHIBITION,390892
890,INHIBITION,25906
7314,INHIBITION,83987
26086,INHIBITION,5173
51122,INHIBITION,84085
5515,INHIBITION,3654
26232,INHIBITION,23194
1495,INHIBITION,10788
8844,INHIBITION,2244
208,INHIBITION,2308
26534,INHIBITION,409
29899,INHIBITION,5473
5501,INHIBITION,2906
658,INHIBITION,25805
152831,INHIBITION,9965
1026,INHIBITION,894
8740,INHIBITION,7187
55336,INHIBITION,23412
23412,INHIBITION,51122
54620,INHIBITION,26232
6430,INHIBITION,10772
3446,INHIBITION,8651
9126,INHIBITION,9700
5516,INHIBITION,93589
144699,INHIBITION,6502
89780,INHIBITION,8321
2670,INHIBITION,9611
5468,INHIBITION,23411
156,INHIBITION,26707
93611,INHIBITION,51397
7314,INHIBITION,4738
143503,INHIBITION,5568
786,INHIBITION,5521
8698,INHIBITION,29899
3552,INHIBITION,3586
390436,INHIBITION,408
9020,INHIBITION,329
10517,INHIBITION,149951
9254,INHIBITION,5519
7481,INHIBITION,6422
55208,INHIBITION,26267
6915,INHIBITION,2771
10681,INHIBITION,108
25805,INHIBITION,7049
5568,INHIBITION,143503
9706,INHIBITION,5566
5567,INHIBITION,9776
329,INHIBITION,4049
5894,INHIBITION,10827
6845,INHIBITION,3592
55799,INHIBITION,28227
1432,INHIBITION,1844
2247,INHIBITION,2246
192670,INHIBITION,26523
2252,INHIBITION,2255
9021,INHIBITION,9111
29899,INHIBITION,53829
150726,INHIBITION,26234
409,INHIBITION,9368
157,INHIBITION,390037
3305,INHIBITION,5599
8811,INHIBITION,63940
3440,INHIBITION,8651
408,INHIBITION,403253
4193,INHIBITION,4194
54620,INHIBITION,26190
23412,INHIBITION,54939
55844,INHIBITION,776
5566,INHIBITION,4711
84259,INHIBITION,64344
5516,INHIBITION,10253
79791,INHIBITION,26234
219447,INHIBITION,408
6804,INHIBITION,776
5604,INHIBITION,572
3952,INHIBITION,1387
156,INHIBITION,390155
8900,INHIBITION,5925
4660,INHIBITION,79784
54850,INHIBITION,80204
112,INHIBITION,54331
324,INHIBITION,2931
7316,INHIBITION,23142
6773,INHIBITION,3440
4064,INHIBITION,23643
5781,INHIBITION,3449
26476,INHIBITION,408
57007,INHIBITION,26086
5527,INHIBITION,779
57690,INHIBITION,8340
390063,INHIBITION,157
7311,INHIBITION,4738
815,INHIBITION,5140
138804,INHIBITION,156
4985,INHIBITION,26086
54951,INHIBITION,26270
2254,INHIBITION,2246
6869,INHIBITION,22905
9350,INHIBITION,93
26270,INHIBITION,26272
156,INHIBITION,219493
7450,INHIBITION,5894
390162,INHIBITION,157
1871,INHIBITION,6688
10772,INHIBITION,22916
391196,INHIBITION,408
408,INHIBITION,256148
3185,INHIBITION,5440
5436,INHIBITION,5439
84259,INHIBITION,28991
3445,INHIBITION,5781
112,INHIBITION,2787
126006,INHIBITION,27198
10603,INHIBITION,867
408,INHIBITION,81061
899,INHIBITION,201456
26086,INHIBITION,4889
5595,INHIBITION,1844
5602,INHIBITION,4775
5932,INHIBITION,7027
333929,INHIBITION,53615
7529,INHIBITION,6714
4660,INHIBITION,4637
54361,INHIBITION,147111
5566,INHIBITION,391190
26270,INHIBITION,54461
149951,INHIBITION,6500
403277,INHIBITION,408
3845,INHIBITION,9715
7124,INHIBITION,5600
89780,INHIBITION,8312
5777,INHIBITION,4067
23291,INHIBITION,29099
5518,INHIBITION,6788
283694,INHIBITION,5568
6753,INHIBITION,54585
5791,INHIBITION,7297
84152,INHIBITION,5501
390429,INHIBITION,409
26219,INHIBITION,408
5566,INHIBITION,127062
5624,INHIBITION,7450
199699,INHIBITION,6997
81168,INHIBITION,156
2783,INHIBITION,115
2773,INHIBITION,917
3018,INHIBITION,26523
408,INHIBITION,401666
2932,INHIBITION,4609
1522,INHIBITION,330
196883,INHIBITION,10681
3985,INHIBITION,1073
9978,INHIBITION,23412
51083,INHIBITION,63940
6257,INHIBITION,6198
79541,INHIBITION,156
5139,INHIBITION,815
26086,INHIBITION,3351
408,INHIBITION,390078
896,INHIBITION,2932
5519,INHIBITION,784
3320,INHIBITION,1843
51725,INHIBITION,26272
11044,INHIBITION,5037
51701,INHIBITION,2308
85477,INHIBITION,79837
26740,INHIBITION,5566
254786,INHIBITION,409
3065,INHIBITION,1021
5775,INHIBITION,353376
6468,INHIBITION,6502
51397,INHIBITION,23412
10616,INHIBITION,56957
132660,INHIBITION,990
1026,INHIBITION,51343
93611,INHIBITION,84961
135948,INHIBITION,5568
2358,INHIBITION,26086
8835,INHIBITION,8660
6323,INHIBITION,2775
23265,INHIBITION,998
5567,INHIBITION,390078
3452,INHIBITION,3446
84259,INHIBITION,4738
54951,INHIBITION,7311
10517,INHIBITION,9978
27113,INHIBITION,598
25793,INHIBITION,79791
2255,INHIBITION,2251
128360,INHIBITION,408
10670,INHIBITION,9681
119678,INHIBITION,408
1026,INHIBITION,8900
8772,INHIBITION,148022
5566,INHIBITION,390064
29978,INHIBITION,55707
5566,INHIBITION,219437
5568,INHIBITION,135941
11044,INHIBITION,5894
5770,INHIBITION,3643
28991,INHIBITION,7311
6241,INHIBITION,1876
1234,INHIBITION,26086
1154,INHIBITION,3558
3660,INHIBITION,3448
157,INHIBITION,392391
23291,INHIBITION,4008
6921,INHIBITION,51397
5566,INHIBITION,403282
5595,INHIBITION,2308
6233,INHIBITION,2033
5521,INHIBITION,776
5500,INHIBITION,2892
390431,INHIBITION,5566
5141,INHIBITION,814
5037,INHIBITION,11044
26263,INHIBITION,23412
10207,INHIBITION,7337
5063,INHIBITION,91807
1487,INHIBITION,83439
2060,INHIBITION,22905
8823,INHIBITION,10818
26523,INHIBITION,4853
64399,INHIBITION,6469
83439,INHIBITION,864
1269,INHIBITION,29899
79295,INHIBITION,157
3458,INHIBITION,3459
4089,INHIBITION,51588
3557,INHIBITION,3552
5568,INHIBITION,442186
23291,INHIBITION,51122
192670,INHIBITION,3018
26219,INHIBITION,5566
51397,INHIBITION,26190
208,INHIBITION,117145
55170,INHIBITION,3276
409,INHIBITION,81392
5433,INHIBITION,5438
6373,INHIBITION,63940
79295,INHIBITION,409
2206,INHIBITION,2353
1105,INHIBITION,192669
5531,INHIBITION,200186
29099,INHIBITION,54620
441669,INHIBITION,5566
5568,INHIBITION,219479
6502,INHIBITION,54620
80028,INHIBITION,126433
390264,INHIBITION,5568
8697,INHIBITION,9133
126006,INHIBITION,51764
26523,INHIBITION,3018
7297,INHIBITION,3448
9040,INHIBITION,146330
29110,INHIBITION,5781
5473,INHIBITION,126006
6288,INHIBITION,126006
26235,INHIBITION,51397
5515,INHIBITION,55799
623,INHIBITION,29899
1026,INHIBITION,595
3579,INHIBITION,26086
8454,INHIBITION,2688
353376,INHIBITION,7187
7124,INHIBITION,7186
10627,INHIBITION,5501
1435,INHIBITION,3586
6788,INHIBITION,5521
995,INHIBITION,1111
2157,INHIBITION,2147
126006,INHIBITION,259292
5567,INHIBITION,26529
8823,INHIBITION,2264
5516,INHIBITION,596
112,INHIBITION,2790
156,INHIBITION,390199
4738,INHIBITION,146330
126433,INHIBITION,26235
5499,INHIBITION,468
4803,INHIBITION,9500
408,INHIBITION,79295
7311,INHIBITION,149951
8651,INHIBITION,6774
595,INHIBITION,2736
337,INHIBITION,345
1869,INHIBITION,1026
94239,INHIBITION,192669
126433,INHIBITION,201456
9439,INHIBITION,3952
23164,INHIBITION,3845
7316,INHIBITION,23113
156,INHIBITION,119764
4686,INHIBITION,7073
1021,INHIBITION,3065
1027,INHIBITION,9978
84152,INHIBITION,5499
79791,INHIBITION,29099
1843,INHIBITION,5595
84085,INHIBITION,126433
7529,INHIBITION,5605
3955,INHIBITION,4851
408,INHIBITION,138881
2885,INHIBITION,4233
5501,INHIBITION,784
1031,INHIBITION,896
9290,INHIBITION,29899
2810,INHIBITION,7531
8554,INHIBITION,6778
7249,INHIBITION,7531
5037,INHIBITION,8517
55294,INHIBITION,283807
2814,INHIBITION,5624
4055,INHIBITION,330
7323,INHIBITION,23142
5771,INHIBITION,3717
29899,INHIBITION,2783
149951,INHIBITION,26263
408,INHIBITION,120586
26263,INHIBITION,115290
219874,INHIBITION,5567
330,INHIBITION,51330
29924,INHIBITION,85021
100532726,INHIBITION,5568
778,INHIBITION,55012
22905,INHIBITION,2060
7852,INHIBITION,29899
3440,INHIBITION,5781
551,INHIBITION,29978
54165,INHIBITION,7314
79176,INHIBITION,4738
2841,INHIBITION,63940
8826,INHIBITION,1499
5465,INHIBITION,51
4001,INHIBITION,3007
10000,INHIBITION,5371
596,INHIBITION,5528
5568,INHIBITION,387
2788,INHIBITION,778
409,INHIBITION,119765
390079,INHIBITION,5567
5595,INHIBITION,1843
2736,INHIBITION,894
5525,INHIBITION,55799
408,INHIBITION,338674
7027,INHIBITION,4609
26259,INHIBITION,54620
2034,INHIBITION,54951
54461,INHIBITION,8454
1027,INHIBITION,10393
4772,INHIBITION,5478
3091,INHIBITION,23412
5528,INHIBITION,776
3122,INHIBITION,2775
153642,INHIBITION,25870
208,INHIBITION,4217
5499,INHIBITION,148327
55750,INHIBITION,8844
5501,INHIBITION,59284
120796,INHIBITION,409
10023,INHIBITION,5519
149951,INHIBITION,93611
91442,INHIBITION,7398
26086,INHIBITION,729230
3276,INHIBITION,55170
5522,INHIBITION,782
5430,INHIBITION,22916
8408,INHIBITION,5567
80854,INHIBITION,100132074
157,INHIBITION,341276
5577,INHIBITION,23209
4738,INHIBITION,6502
9687,INHIBITION,57690
5516,INHIBITION,7137
6932,INHIBITION,1488
9350,INHIBITION,7483
387,INHIBITION,64411
26493,INHIBITION,5568
7409,INHIBITION,998
3815,INHIBITION,112476
29899,INHIBITION,5030
5568,INHIBITION,127066
55208,INHIBITION,23291
3643,INHIBITION,9365
157,INHIBITION,79290
7072,INHIBITION,5431
5371,INHIBITION,7048
29099,INHIBITION,115290
170622,INHIBITION,26224
3643,INHIBITION,8651
714,INHIBITION,811
8517,INHIBITION,1540
5434,INHIBITION,5433
54165,INHIBITION,26268
5564,INHIBITION,1994
285231,INHIBITION,23412
409,INHIBITION,391192
5440,INHIBITION,5441
8454,INHIBITION,1026
4738,INHIBITION,8453
119678,INHIBITION,409
8900,INHIBITION,64682
1871,INHIBITION,5934
81442,INHIBITION,157
26086,INHIBITION,1236
219479,INHIBITION,408
5908,INHIBITION,23108
10772,INHIBITION,5430
861,INHIBITION,595
2792,INHIBITION,196883
51725,INHIBITION,79791
408,INHIBITION,441308
1857,INHIBITION,4854
6804,INHIBITION,6813
80004,INHIBITION,2963
8342,INHIBITION,57690
113,INHIBITION,1268
3952,INHIBITION,55588
409,INHIBITION,219447
7249,INHIBITION,6195
26234,INHIBITION,23142
733,INHIBITION,1191
1019,INHIBITION,1869
26341,INHIBITION,408
5295,INHIBITION,4804
81470,INHIBITION,157
1962,INHIBITION,5465
2060,INHIBITION,85021
254879,INHIBITION,5567
10325,INHIBITION,1978
5590,INHIBITION,5970
6323,INHIBITION,2793
5515,INHIBITION,10000
3586,INHIBITION,3606
5037,INHIBITION,673
5875,INHIBITION,5876
5187,INHIBITION,150094
55208,INHIBITION,7311
9232,INHIBITION,51433
26267,INHIBITION,80028
23194,INHIBITION,23291
6500,INHIBITION,123879
2249,INHIBITION,3730
11200,INHIBITION,995
2775,INHIBITION,111
2998,INHIBITION,5564
5256,INHIBITION,5499
26272,INHIBITION,26270
55212,INHIBITION,92482
26043,INHIBITION,84259
5568,INHIBITION,2309
4700,INHIBITION,5568
222235,INHIBITION,25793
2244,INHIBITION,3265
4994,INHIBITION,5568
2261,INHIBITION,8823
25793,INHIBITION,26190
8650,INHIBITION,4855
2243,INHIBITION,5894
6923,INHIBITION,7311
157,INHIBITION,390084
2913,INHIBITION,29899
7157,INHIBITION,7290
382,INHIBITION,5829
4893,INHIBITION,673
26693,INHIBITION,408
25793,INHIBITION,26263
26086,INHIBITION,80834
409,INHIBITION,390063
8392,INHIBITION,409
55336,INHIBITION,51122
23412,INHIBITION,6921
442191,INHIBITION,408
26232,INHIBITION,144699
3448,INHIBITION,7297
2773,INHIBITION,3123
7297,INHIBITION,9021
3551,INHIBITION,2309
390054,INHIBITION,5566
391109,INHIBITION,157
409,INHIBITION,127077
5624,INHIBITION,2243
5567,INHIBITION,79473
7311,INHIBITION,55208
5594,INHIBITION,3265
23239,INHIBITION,207
10399,INHIBITION,8517
3156,INHIBITION,5564
6502,INHIBITION,23194
114,INHIBITION,1268
144125,INHIBITION,5567
146330,INHIBITION,26272
84232,INHIBITION,10542
816,INHIBITION,5144
10827,INHIBITION,673
1488,INHIBITION,6932
8087,INHIBITION,3845
119695,INHIBITION,5566
29924,INHIBITION,1173
63940,INHIBITION,50834
192670,INHIBITION,55170
7137,INHIBITION,5515
778,INHIBITION,2785
865,INHIBITION,1026
9040,INHIBITION,79791
4633,INHIBITION,5500
899,INHIBITION,84259
330,INHIBITION,329
5438,INHIBITION,5435
4040,INHIBITION,27123
1814,INHIBITION,29899
3065,INHIBITION,26523
5599,INHIBITION,84867
7187,INHIBITION,4050
4609,INHIBITION,27161
51725,INHIBITION,8454
2254,INHIBITION,2248
5432,INHIBITION,7072
7046,INHIBITION,57154
1132,INHIBITION,126006
8334,INHIBITION,4343
222235,INHIBITION,150684
5270,INHIBITION,2162
26043,INHIBITION,7316
157,INHIBITION,390083
3674,INHIBITION,54145
5829,INHIBITION,5567
51433,INHIBITION,4085
22824,INHIBITION,6767
6233,INHIBITION,5796
5562,INHIBITION,200186
343406,INHIBITION,5568
259293,INHIBITION,29899
10370,INHIBITION,3091
219469,INHIBITION,156
409,INHIBITION,346525
408,INHIBITION,79310
5439,INHIBITION,2962
50831,INHIBITION,126006
5568,INHIBITION,81327
3065,INHIBITION,890
5111,INHIBITION,91750
408,INHIBITION,219870
89780,INHIBITION,83999
5567,INHIBITION,128367
140465,INHIBITION,5500
26259,INHIBITION,26268
3661,INHIBITION,340061
340980,INHIBITION,5566
63940,INHIBITION,256933
126006,INHIBITION,3361
23014,INHIBITION,29099
3630,INHIBITION,207
22905,INHIBITION,7474
10000,INHIBITION,3164
23118,INHIBITION,4091
8817,INHIBITION,8074
5601,INHIBITION,4772
9254,INHIBITION,5529
56681,INHIBITION,4092
5879,INHIBITION,2049
391,INHIBITION,7409
5506,INHIBITION,801
2811,INHIBITION,3018
80204,INHIBITION,9040
10517,INHIBITION,26272
6500,INHIBITION,10517
83439,INHIBITION,51176
7057,INHIBITION,8341
28952,INHIBITION,123879
7398,INHIBITION,2178
26190,INHIBITION,8945
5566,INHIBITION,4700
1029,INHIBITION,7314
3661,INHIBITION,197358
2247,INHIBITION,2264
3551,INHIBITION,7375
343406,INHIBITION,156
22916,INHIBITION,23543
283162,INHIBITION,5567
4088,INHIBITION,3312
2852,INHIBITION,126006
81061,INHIBITION,156
51397,INHIBITION,7314
3577,INHIBITION,26086
5567,INHIBITION,3762
54429,INHIBITION,126006
156,INHIBITION,390538
26234,INHIBITION,26235
1500,INHIBITION,2534
3351,INHIBITION,126006
390081,INHIBITION,5566
93408,INHIBITION,5499
156,INHIBITION,26735
54165,INHIBITION,146330
8326,INHIBITION,6422
27161,INHIBITION,57690
1870,INHIBITION,1028
7153,INHIBITION,7027
2033,INHIBITION,1385
5568,INHIBITION,346517
3716,INHIBITION,5781
8454,INHIBITION,6468
50846,INHIBITION,6608
5568,INHIBITION,389090
147111,INHIBITION,7479
5499,INHIBITION,5187
135924,INHIBITION,409
9283,INHIBITION,26086
23014,INHIBITION,26263
6424,INHIBITION,81029
401993,INHIBITION,409
598,INHIBITION,22861
5566,INHIBITION,390326
8554,INHIBITION,6776
10018,INHIBITION,4893
25793,INHIBITION,4008
899,INHIBITION,79791
79791,INHIBITION,54165
3667,INHIBITION,8835
5567,INHIBITION,390195
6921,INHIBITION,2034
409,INHIBITION,4994
5522,INHIBITION,10369
5566,INHIBITION,441669
408,INHIBITION,441670
5566,INHIBITION,283092
5435,INHIBITION,2963
6861,INHIBITION,2770
5602,INHIBITION,598
8503,INHIBITION,842
7475,INHIBITION,6425
4851,INHIBITION,8650
8697,INHIBITION,9232
2771,INHIBITION,6804
3002,INHIBITION,142
3265,INHIBITION,5037
23586,INHIBITION,54941
1870,INHIBITION,1029
1212,INHIBITION,2060
340061,INHIBITION,197358
109,INHIBITION,1268
393046,INHIBITION,408
409,INHIBITION,125958
8517,INHIBITION,27005
150684,INHIBITION,6923
3127,INHIBITION,5795
10297,INHIBITION,122011
993,INHIBITION,132660
80204,INHIBITION,10517
5509,INHIBITION,5260
26190,INHIBITION,26267
54939,INHIBITION,8945
5567,INHIBITION,143503
81099,INHIBITION,409
390063,INHIBITION,156
861,INHIBITION,865
3845,INHIBITION,27044
27161,INHIBITION,192669
2034,INHIBITION,84259
3297,INHIBITION,3281
128239,INHIBITION,999
219869,INHIBITION,5568
6352,INHIBITION,29899
3654,INHIBITION,55844
1676,INHIBITION,836
4659,INHIBITION,4629
6468,INHIBITION,10517
285231,INHIBITION,4738
51764,INHIBITION,108
2793,INHIBITION,113
9978,INHIBITION,115290
51397,INHIBITION,8945
4993,INHIBITION,157
55336,INHIBITION,29099
285231,INHIBITION,6502
890,INHIBITION,5925
898,INHIBITION,246184
2791,INHIBITION,108
5567,INHIBITION,144125
157,INHIBITION,26692
26189,INHIBITION,409
54331,INHIBITION,112
84259,INHIBITION,26224
784,INHIBITION,5515
5894,INHIBITION,10256
156,INHIBITION,219865
156,INHIBITION,138799
4718,INHIBITION,5568
2735,INHIBITION,23309
7475,INHIBITION,11197
408,INHIBITION,389090
890,INHIBITION,5933
89801,INHIBITION,5257
392390,INHIBITION,408
441308,INHIBITION,5566
5499,INHIBITION,140465
3845,INHIBITION,1445
664,INHIBITION,6009
57599,INHIBITION,2187
1129,INHIBITION,2060
23014,INHIBITION,6500
5747,INHIBITION,5568
121364,INHIBITION,156
120776,INHIBITION,5568
841,INHIBITION,5595
8787,INHIBITION,2782
442191,INHIBITION,409
2688,INHIBITION,5618
59283,INHIBITION,5518
409,INHIBITION,5594
391192,INHIBITION,5568
23014,INHIBITION,8945
1387,INHIBITION,7157
5500,INHIBITION,90993
5795,INHIBITION,3119
81469,INHIBITION,409
9020,INHIBITION,7186
582,INHIBITION,27241
26999,INHIBITION,5880
2247,INHIBITION,2252
735,INHIBITION,731
8349,INHIBITION,4343
2932,INHIBITION,5290
26234,INHIBITION,26267
3643,INHIBITION,207
5996,INHIBITION,3932
55294,INHIBITION,114907
409,INHIBITION,8387
11035,INHIBITION,331
79345,INHIBITION,409
5567,INHIBITION,219965
10023,INHIBITION,5527
27154,INHIBITION,208
63940,INHIBITION,1230
54939,INHIBITION,55208
672,INHIBITION,1876
10368,INHIBITION,5527
929,INHIBITION,9450
9934,INHIBITION,26086
23412,INHIBITION,93611
26523,INHIBITION,27327
330,INHIBITION,355
286362,INHIBITION,156
409,INHIBITION,347169
3717,INHIBITION,3570
4738,INHIBITION,26272
26232,INHIBITION,26259
28227,INHIBITION,778
7529,INHIBITION,7450
92482,INHIBITION,2847
23112,INHIBITION,8331
115,INHIBITION,2771
219875,INHIBITION,156
390442,INHIBITION,157
127074,INHIBITION,156
80824,INHIBITION,5594
347168,INHIBITION,5566
222235,INHIBITION,283807
2549,INHIBITION,5295
1869,INHIBITION,8900
5624,INHIBITION,10544
898,INHIBITION,1026
5330,INHIBITION,5592
84232,INHIBITION,57521
150684,INHIBITION,23014
1230,INHIBITION,63940
79837,INHIBITION,85477
408,INHIBITION,401994
93611,INHIBITION,84261
5532,INHIBITION,775
817,INHIBITION,5141
54951,INHIBITION,84261
9475,INHIBITION,5594
6346,INHIBITION,63940
3280,INHIBITION,2648
369,INHIBITION,8087
9687,INHIBITION,26523
408,INHIBITION,81392
3586,INHIBITION,1437
29924,INHIBITION,551
79317,INHIBITION,408
54331,INHIBITION,115
10451,INHIBITION,391
5568,INHIBITION,390148
246184,INHIBITION,9184
28991,INHIBITION,23014
127623,INHIBITION,156
29945,INHIBITION,9134
3827,INHIBITION,126006
9466,INHIBITION,10148
2811,INHIBITION,54145
8473,INHIBITION,5290
81050,INHIBITION,409
80028,INHIBITION,899
